# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 200K of event 'cycles'
# Event count (approx.): 74972646679
#
# Overhead  Command     Shared Object         Symbol                                      
# ........  ..........  ....................  ............................................
#
     0.00%  python3.10  [kernel.kallsyms]     [k] psi_flags_change
     0.00%  :1363052    python3.10            [.] 0x00000000002b69c0
     0.00%  :1363052    libc.so.6             [.] ____wcstold_l_internal
     0.00%  :1363052    [kernel.kallsyms]     [k] __cgroup_bpf_run_filter_skb
     0.00%  python3.10  [kernel.kallsyms]     [k] perf_output_begin
     0.00%  :1363052    python3.10            [.] 0x000000000011d510
     0.00%  :1363052    [kernel.kallsyms]     [k] futex_wait_setup
     0.00%  :1363052    [kernel.kallsyms]     [k] ktime_get
     0.00%  python3.10  [kernel.kallsyms]     [k] rcu_all_qs
     0.00%  python3.10  [kernel.kallsyms]     [k] copy_thread
     0.00%  python3.10  python3.10            [.] 0x0000000000121734
     0.00%  :1363052    [kernel.kallsyms]     [k] timerqueue_add
     0.00%  python3.10  [kernel.kallsyms]     [k] update_process_times
     0.00%  python3.10  [kernel.kallsyms]     [k] copy_semundo
     0.00%  :1363052    [kernel.kallsyms]     [k] __softirqentry_text_start
     0.00%  python3.10  [kernel.kallsyms]     [k] x86_reserve_hardware
     0.00%  python3.10  python3.10            [.] 0x000000000015963a
     0.00%  python3.10  libc.so.6             [.] __strncat_ssse3
     0.00%  :1363052    libc.so.6             [.] 0x00000000001a1100
     0.00%  python3.10  [kernel.kallsyms]     [k] ttwu_do_activate
     0.00%  python3.10  python3.10            [.] 0x0000000000143407
     0.00%  python3.10  [kernel.kallsyms]     [k] clockevents_program_event
     0.00%  python3.10  [kernel.kallsyms]     [k] copy_creds
     0.00%  python3.10  [kernel.kallsyms]     [k] hsw_get_event_constraints
     0.00%  python3.10  [kernel.kallsyms]     [k] reweight_entity
     0.00%  python3.10  python3.10            [.] _PyType_Lookup
     0.00%  python3.10  [kernel.kallsyms]     [k] slab_free_freelist_hook.constprop.0
     0.00%  python3.10  [kernel.kallsyms]     [k] set_next_entity
     0.00%  python3.10  [kernel.kallsyms]     [k] perf_pmu_nop_int
     0.00%  :1363052    [kernel.kallsyms]     [k] clockevents_program_event
     0.00%  :1363052    python3.10            [.] 0x000000000015b562
     0.00%  python3.10  [kernel.kallsyms]     [k] tick_program_event
     0.00%  python3.10  [kernel.kallsyms]     [k] asm_sysvec_call_function_single
     0.00%  :1363052    python3.10            [.] 0x000000000012d084
     0.00%  python3.10  [kernel.kallsyms]     [k] do_syscall_64
     0.00%  python3.10  [kernel.kallsyms]     [k] intel_pmu_event_map
     0.00%  python3.10  [kernel.kallsyms]     [k] asm_sysvec_reschedule_ipi
     0.00%  :1363052    python3.10            [.] 0x000000000013fd1f
     0.00%  :1363052    libc.so.6             [.] str_to_mpn
     0.00%  :1363052    libc.so.6             [.] pthread_rwlock_timedwrlock@@GLIBC_2.34
     0.00%  :1363052    [kernel.kallsyms]     [k] ttwu_do_wakeup
     0.00%  python3.10  [kernel.kallsyms]     [k] intel_get_event_constraints
     0.00%  python3.10  [kernel.kallsyms]     [k] set_next_buddy
     0.00%  :1363052    python3.10            [.] PyObject_Format
     0.00%  python3.10  [kernel.kallsyms]     [k] task_clock_event_add
     0.00%  :1363052    [kernel.kallsyms]     [k] skb_page_frag_refill
     0.00%  :1363052    python3.10            [.] 0x0000000000179c18
     0.00%  :1363052    [kernel.kallsyms]     [k] __rseq_handle_notify_resume
     0.00%  python3.10  [kernel.kallsyms]     [k] update_sg_wakeup_stats
     0.00%  python3.10  [kernel.kallsyms]     [k] __lock_text_start
     0.00%  python3.10  [kernel.kallsyms]     [k] x86_pmu_enable
     0.00%  :1363052    [kernel.kallsyms]     [k] idle_cpu
     0.00%  :1363052    [kernel.kallsyms]     [k] dst_release
     0.00%  :1363052    python3.10            [.] 0x0000000000179c35
     0.00%  :1363052    [kernel.kallsyms]     [k] sysvec_apic_timer_interrupt
     0.00%  :1363052    [kernel.kallsyms]     [k] __virt_addr_valid
     0.00%  python3.10  [kernel.kallsyms]     [k] perf_lock_task_context
     0.00%  :1363052    [vdso]                [.] 0x00000000000007f7
     0.00%  :1363052    [kernel.kallsyms]     [k] lapic_next_deadline
     0.00%  :1363052    python3.10            [.] 0x000000000015b54b
     0.00%  :1363052    [kernel.kallsyms]     [k] __fget_files
     0.00%  python3.10  python3.10            [.] 0x00000000001795fe
     0.00%  python3.10  libc.so.6             [.] ____wcstod_l_internal
     0.00%  python3.10  [kernel.kallsyms]     [k] check_preempt_curr
     0.00%  :1363052    libc.so.6             [.] re_compile_internal
     0.00%  :1363052    python3.10            [.] PyFunction_NewWithQualName
     0.00%  :1363052    [kernel.kallsyms]     [k] kmem_cache_free
     0.00%  python3.10  [kernel.kallsyms]     [k] dequeue_entity
     0.00%  python3.10  python3.10            [.] 0x0000000000175d37
     0.00%  python3.10  [kernel.kallsyms]     [k] is_cpu_allowed
     0.00%  python3.10  [kernel.kallsyms]     [k] alloc_vmap_area
     0.00%  python3.10  python3.10            [.] PyType_GenericAlloc
     0.00%  python3.10  [kernel.kallsyms]     [k] sched_cgroup_fork
     0.00%  python3.10  python3.10            [.] 0x00000000001508a2
     0.00%  python3.10  [kernel.kallsyms]     [k] __perf_event_header_size
     0.00%  python3.10  [kernel.kallsyms]     [k] intel_put_event_constraints
     0.00%  python3.10  [kernel.kallsyms]     [k] native_flush_tlb_one_user
     0.00%  python3.10  [kernel.kallsyms]     [k] sysvec_apic_timer_interrupt
     0.00%  python3.10  [kernel.kallsyms]     [k] get_random_u64
     0.00%  python3.10  python3.10            [.] 0x000000000017958b
     0.00%  python3.10  [kernel.kallsyms]     [k] __srcu_read_unlock
     0.00%  python3.10  python3.10            [.] 0x0000000000131375
     0.00%  python3.10  [kernel.kallsyms]     [k] cpuacct_charge
     0.00%  :1363052    libc.so.6             [.] __strncat_ssse3
     0.00%  python3.10  [vdso]                [.] 0x00000000000007b0
     0.00%  python3.10  [kernel.kallsyms]     [k] rcu_cblist_dequeue
     0.00%  python3.10  python3.10            [.] 0x000000000015b15c
     0.00%  python3.10  libc.so.6             [.] __memmove_sse2_unaligned_erms
     0.00%  python3.10  [kernel.kallsyms]     [k] task_h_load
     0.00%  python3.10  python3.10            [.] 0x0000000000156650
     0.00%  python3.10  [kernel.kallsyms]     [k] copy_user_generic_unrolled
     0.00%  python3.10  python3.10            [.] PyMem_Realloc
     0.00%  :1363052    [kernel.kallsyms]     [k] tcp_delack_timer_handler
     0.00%  python3.10  python3.10            [.] 0x000000000015af8e
     0.00%  python3.10  libc.so.6             [.] __deadline_to_ms
     0.00%  :1363052    python3.10            [.] 0x00000000001515b1
     0.00%  python3.10  [kernel.kallsyms]     [k] try_charge_memcg
     0.00%  :1363052    [kernel.kallsyms]     [k] cpuacct_charge
     0.00%  python3.10  python3.10            [.] 0x0000000000175d09
     0.00%  :1363052    [kernel.kallsyms]     [k] task_h_load
     0.00%  python3.10  python3.10            [.] 0x0000000000175cfc
     0.00%  python3.10  [kernel.kallsyms]     [k] enqueue_hrtimer
     0.00%  python3.10  python3.10            [.] 0x000000000011b4eb
     0.00%  python3.10  [kernel.kallsyms]     [k] perf_init_event
     0.00%  python3.10  libc.so.6             [.] 0x000000000019d30f
     0.00%  python3.10  [kernel.kallsyms]     [k] __perf_event_task_sched_out
     0.00%  python3.10  [kernel.kallsyms]     [k] __sysvec_apic_timer_interrupt
     0.00%  :1363052    [kernel.kallsyms]     [k] hrtimer_interrupt
     0.00%  python3.10  [kernel.kallsyms]     [k] __mod_lruvec_page_state
     0.00%  python3.10  [kernel.kallsyms]     [k] run_posix_cpu_timers
     0.00%  :1363052    [kernel.kallsyms]     [k] rseq_get_rseq_cs.isra.0
     0.00%  python3.10  [kernel.kallsyms]     [k] delete_node
     0.00%  python3.10  [kernel.kallsyms]     [k] irq_exit_rcu
     0.00%  :1363052    libc.so.6             [.] 0x00000000001a0940
     0.00%  python3.10  python3.10            [.] 0x000000000015b16f
     0.00%  :1363052    [kernel.kallsyms]     [k] tcp_sendmsg_locked
     0.00%  python3.10  [kernel.kallsyms]     [k] llist_reverse_order
     0.00%  python3.10  [kernel.kallsyms]     [k] perf_output_end
     0.00%  :1363052    [kernel.kallsyms]     [k] memcg_slab_free_hook
     0.00%  python3.10  python3.10            [.] PyUnicode_FromFormatV
     0.00%  python3.10  python3.10            [.] _PyStack_AsDict
     0.00%  :1363052    libc.so.6             [.] __vstrfmon_l_internal
     0.00%  :1363052    [kernel.kallsyms]     [k] __mod_memcg_state
     0.00%  python3.10  [kernel.kallsyms]     [k] hsw_hw_config
     0.00%  python3.10  [kernel.kallsyms]     [k] perf_swevent_event
     0.00%  :1363052    python3.10            [.] 0x000000000011b400
     0.00%  :1363052    [kernel.kallsyms]     [k] therm_throt_process
     0.00%  :1363052    [kernel.kallsyms]     [k] __ksize
     0.00%  :1363052    [kernel.kallsyms]     [k] __perf_event_task_sched_out
     0.00%  :1363052    [kernel.kallsyms]     [k] __dev_queue_xmit
     0.00%  :1363052    python3.10            [.] PyObject_LengthHint
     0.00%  :1363052    [kernel.kallsyms]     [k] tcp_recvmsg_locked
     0.00%  python3.10  python3.10            [.] 0x0000000000152275
     0.00%  :1363052    libc.so.6             [.] 0x000000000019d981
     0.00%  :1363052    python3.10            [.] _PyObject_GetAttrId
     0.00%  python3.10  [kernel.kallsyms]     [k] __srcu_read_lock
     0.00%  :1363052    [kernel.kallsyms]     [k] __hrtimer_next_event_base
     0.00%  :1363052    libc.so.6             [.] parse_expression
     0.00%  :1363052    [kernel.kallsyms]     [k] task_tick_fair
     0.00%  :1363052    [kernel.kallsyms]     [k] perf_swevent_event
     0.00%  :1363052    python3.10            [.] 0x0000000000150bd6
     0.00%  :1363052    [kernel.kallsyms]     [k] syscall_enter_from_user_mode
     0.00%  :1363052    python3.10            [.] 0x0000000000178d50
     0.00%  python3.10  python3.10            [.] 0x00000000001d48d0
     0.00%  :1363052    [kernel.kallsyms]     [k] hrtimer_cancel
     0.00%  python3.10  [kernel.kallsyms]     [k] perf_mux_hrtimer_handler
     0.00%  :1363052    python3.10            [.] 0x0000000000140b14
     0.00%  python3.10  python3.10            [.] _PyErr_SetObject
     0.00%  python3.10  [kernel.kallsyms]     [k] hash_futex
     0.00%  :1363052    libm.so.6             [.] __gammaf_r_finite@GLIBC_2.15
     0.00%  python3.10  [kernel.kallsyms]     [k] finish_task_switch.isra.0
     0.00%  python3.10  [kernel.kallsyms]     [k] find_vma
     0.00%  :1363052    [kernel.kallsyms]     [k] x86_pmu_disable
     0.00%  :1363052    python3.10            [.] PyDict_SetItem
     0.00%  :1363052    python3.10            [.] _PyFunction_Vectorcall
     0.00%  :1363052    [kernel.kallsyms]     [k] ttwu_do_activate
     0.00%  :1363052    [kernel.kallsyms]     [k] rseq_ip_fixup
     0.00%  python3.10  libc.so.6             [.] __strncat_sse2_unaligned
     0.00%  python3.10  [kernel.kallsyms]     [k] zap_pmd_range.isra.0
     0.00%  :1363052    python3.10            [.] _PyUnicode_JoinArray
     0.00%  :1363052    [kernel.kallsyms]     [k] ip_output
     0.00%  python3.10  python3.10            [.] 0x000000000012bd50
     0.00%  :1363052    [kernel.kallsyms]     [k] is_cpu_allowed
     0.00%  :1363052    [kernel.kallsyms]     [k] switch_fpu_return
     0.00%  :1363052    [kernel.kallsyms]     [k] __sysvec_apic_timer_interrupt
     0.00%  :1363052    python3.10            [.] 0x000000000017c3fc
     0.00%  :1363052    [kernel.kallsyms]     [k] copy_user_enhanced_fast_string
     0.00%  python3.10  python3.10            [.] 0x0000000000137a60
     0.00%  :1363052    libc.so.6             [.] 0x00000000001a0970
     0.00%  :1363052    python3.10            [.] 0x0000000000122820
     0.00%  :1363052    [kernel.kallsyms]     [k] set_next_buddy
     0.00%  python3.10  [kernel.kallsyms]     [k] perf_event_init_context
     0.00%  python3.10  [kernel.kallsyms]     [k] attach_entity_load_avg
     0.00%  :1363052    [kernel.kallsyms]     [k] native_smp_send_reschedule
     0.00%  :1363052    python3.10            [.] 0x0000000000121672
     0.00%  :1363134    python3.10            [.] 0x000000000012161a
     0.00%  python3.10  [kernel.kallsyms]     [k] raw_spin_rq_unlock
     0.00%  python3.10  [kernel.kallsyms]     [k] node_tag_clear
     0.00%  python3.10  python3.10            [.] PyTraceBack_Here
     0.00%  python3.10  [kernel.kallsyms]     [k] list_add_event
     0.00%  python3.10  python3.10            [.] 0x000000000018d59d
     0.00%  python3.10  python3.10            [.] 0x000000000013fd0a
     0.00%  python3.10  [kernel.kallsyms]     [k] __unqueue_futex
     0.00%  python3.10  [kernel.kallsyms]     [k] __mod_memcg_lruvec_state
     0.00%  python3.10  [kernel.kallsyms]     [k] sched_clock_stable
     0.00%  python3.10  [kernel.kallsyms]     [k] intel_cpuc_finish
     0.00%  python3.10  python3.10            [.] 0x000000000012282a
     0.00%  python3.10  [kernel.kallsyms]     [k] idr_replace
     0.00%  python3.10  python3.10            [.] PyObject_GetItem
     0.00%  python3.10  python3.10            [.] 0x000000000011d510
     0.00%  python3.10  [kernel.kallsyms]     [k] idr_get_free
     0.00%  python3.10  python3.10            [.] 0x00000000001434c6
     0.00%  python3.10  [kernel.kallsyms]     [k] __softirqentry_text_start
     0.00%  python3.10  python3.10            [.] 0x00000000001566df
     0.00%  python3.10  python3.10            [.] 0x00000000001435e1
     0.00%  python3.10  [kernel.kallsyms]     [k] __update_load_avg_blocked_se
     0.00%  :1363052    [kernel.kallsyms]     [k] check_cpu_stall
     0.00%  python3.10  [kernel.kallsyms]     [k] available_idle_cpu
     0.00%  python3.10  [kernel.kallsyms]     [k] enqueue_task
     0.00%  python3.10  python3.10            [.] 0x0000000000206818
     0.00%  python3.10  [kernel.kallsyms]     [k] cyc2ns_read_begin
     0.00%  :1363052    python3.10            [.] 0x000000000015af8e
     0.00%  python3.10  python3.10            [.] 0x0000000000175dd6
     0.00%  python3.10  libc.so.6             [.] __stpncpy_ssse3
     0.00%  python3.10  [kernel.kallsyms]     [k] get_partial_node.part.0
     0.00%  python3.10  [kernel.kallsyms]     [k] perf_exclude_event
     0.00%  python3.10  python3.10            [.] _PyDict_GetItemIdWithError
     0.00%  python3.10  python3.10            [.] 0x00000000001c8824
     0.00%  python3.10  python3.10            [.] PyTuple_New
     0.00%  python3.10  [vdso]                [.] __vdso_clock_gettime
     0.00%  python3.10  [kernel.kallsyms]     [k] do_futex
     0.00%  python3.10  [kernel.kallsyms]     [k] __put_user_nocheck_4
     0.00%  python3.10  python3.10            [.] 0x000000000015ef7f
     0.00%  python3.10  python3.10            [.] 0x00000000001440c5
     0.00%  python3.10  python3.10            [.] PyList_New
     0.00%  python3.10  python3.10            [.] 0x00000000001740a7
     0.00%  python3.10  python3.10            [.] 0x000000000017a8e0
     0.00%  python3.10  [kernel.kallsyms]     [k] arch_local_irq_enable
     0.00%  python3.10  [kernel.kallsyms]     [k] mem_cgroup_handle_over_high
     0.00%  python3.10  python3.10            [.] _PyObject_GC_New
     0.00%  python3.10  python3.10            [.] 0x0000000000121959
     0.00%  python3.10  python3.10            [.] 0x0000000000162cac
     0.00%  :1363052    [kernel.kallsyms]     [k] plist_del
     0.00%  python3.10  [kernel.kallsyms]     [k] __run_timers.part.0
     0.00%  python3.10  python3.10            [.] 0x000000000016a34d
     0.00%  python3.10  [kernel.kallsyms]     [k] copy_process
     0.00%  python3.10  python3.10            [.] 0x0000000000129e3b
     0.00%  python3.10  [kernel.kallsyms]     [k] local_clock
     0.00%  :1363052    [kernel.kallsyms]     [k] __unqueue_futex
     0.00%  python3.10  python3.10            [.] 0x00000000001740af
     0.00%  python3.10  python3.10            [.] PyObject_RichCompare
     0.00%  :1363052    python3.10            [.] 0x00000000001228b7
     0.00%  :1363052    [kernel.kallsyms]     [k] rcu_read_unlock_strict
     0.00%  :1363052    [kernel.kallsyms]     [k] mem_cgroup_handle_over_high
