# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 172K of event 'cycles'
# Event count (approx.): 83401119984
#
# Overhead  Command     Shared Object                             Symbol                                      
# ........  ..........  ........................................  ............................................
#
     0.00%  python3.10  python3.10                                [.] 0x000000000011b400
     0.00%  python3.10  python3.10                                [.] 0x00000000001215df
     0.00%  python3.10  [kernel.kallsyms]                         [k] __bitmap_and
     0.00%  python3.10  python3.10                                [.] 0x000000000030e3b0
     0.00%  python3.10  python3.10                                [.] 0x000000000012162c
     0.00%  python3.10  [kernel.kallsyms]                         [k] __netif_receive_skb_core.constprop.0
     0.00%  python3.10  python3.10                                [.] 0x0000000000179c3b
     0.00%  python3.10  python3.10                                [.] 0x000000000015af50
     0.00%  python3.10  python3.10                                [.] 0x000000000018c0be
     0.00%  python3.10  [kernel.kallsyms]                         [k] security_perf_event_alloc
     0.00%  python3.10  [kernel.kallsyms]                         [k] __get_user_nocheck_4
     0.00%  python3.10  [kernel.kallsyms]                         [k] copy_user_enhanced_fast_string
     0.00%  python3.10  [kernel.kallsyms]                         [k] tcp_sendmsg_locked
     0.00%  python3.10  [kernel.kallsyms]                         [k] plist_add
     0.00%  python3.10  [kernel.kallsyms]                         [k] ttwu_queue_wakelist
     0.00%  python3.10  python3.10                                [.] PyMem_Malloc
     0.00%  python3.10  python3.10                                [.] 0x000000000013fd1f
     0.00%  python3.10  python3.10                                [.] 0x000000000018c028
     0.00%  python3.10  [kernel.kallsyms]                         [k] __task_pid_nr_ns
     0.00%  python3.10  [kernel.kallsyms]                         [k] intel_thermal_interrupt
     0.00%  python3.10  python3.10                                [.] PyObject_Free
     0.00%  python3.10  libc.so.6                                 [.] 0x00000000001a0975
     0.00%  python3.10  python3.10                                [.] 0x0000000000151eed
     0.00%  python3.10  python3.10                                [.] _PyErr_SetObject
     0.00%  python3.10  python3.10                                [.] 0x0000000000137bc7
     0.00%  python3.10  [kernel.kallsyms]                         [k] ttwu_do_wakeup
     0.00%  python3.10  python3.10                                [.] 0x0000000000122832
     0.00%  python3.10  python3.10                                [.] 0x0000000000179592
     0.00%  python3.10  python3.10                                [.] 0x0000000000137a6a
     0.00%  python3.10  [kernel.kallsyms]                         [k] list_add_event
     0.00%  python3.10  python3.10                                [.] 0x000000000011b311
     0.00%  python3.10  python3.10                                [.] 0x0000000000129e14
     0.00%  python3.10  [kernel.kallsyms]                         [k] tcp_delack_timer
     0.00%  python3.10  libc.so.6                                 [.] 0x00000000001a0986
     0.00%  python3.10  python3.10                                [.] 0x0000000000137ac9
     0.00%  python3.10  [kernel.kallsyms]                         [k] wake_q_add_safe
     0.00%  python3.10  [kernel.kallsyms]                         [k] __update_blocked_fair
     0.00%  python3.10  python3.10                                [.] 0x000000000018d596
     0.00%  python3.10  python3.10                                [.] 0x0000000000150bcb
     0.00%  python3.10  [kernel.kallsyms]                         [k] update_sg_lb_stats
     0.00%  python3.10  python3.10                                [.] 0x000000000018c0c4
     0.00%  python3.10  [kernel.kallsyms]                         [k] asm_exc_page_fault
     0.00%  python3.10  python3.10                                [.] _PyDict_GetItemIdWithError
     0.00%  python3.10  libcrypto.so.3                            [.] ENGINE_finish
     0.00%  python3.10  python3.10                                [.] 0x000000000018d077
     0.00%  python3.10  [kernel.kallsyms]                         [k] __srcu_read_lock
     0.00%  python3.10  python3.10                                [.] 0x000000000011b4eb
     0.00%  python3.10  python3.10                                [.] PyArg_ParseTupleAndKeywords
     0.00%  python3.10  [kernel.kallsyms]                         [k] __raise_softirq_irqoff
     0.00%  python3.10  python3.10                                [.] 0x0000000000179be9
     0.00%  python3.10  python3.10                                [.] 0x0000000000166507
     0.00%  python3.10  python3.10                                [.] 0x00000000001d48d0
     0.00%  python3.10  python3.10                                [.] 0x00000000001d491e
     0.00%  python3.10  [kernel.kallsyms]                         [k] x86_reserve_hardware
     0.00%  python3.10  python3.10                                [.] 0x0000000000188e95
     0.00%  python3.10  python3.10                                [.] 0x0000000000296f80
     0.00%  python3.10  python3.10                                [.] 0x000000000018d51f
     0.00%  python3.10  python3.10                                [.] 0x000000000020bef5
     0.00%  python3.10  [kernel.kallsyms]                         [k] __mutex_init
     0.00%  python3.10  [kernel.kallsyms]                         [k] ktime_get_update_offsets_now
     0.00%  python3.10  [kernel.kallsyms]                         [k] scheduler_tick
     0.00%  python3.10  [kernel.kallsyms]                         [k] lock_page_lruvec_irqsave
     0.00%  python3.10  python3.10                                [.] _PyUnicodeWriter_Finish
     0.00%  python3.10  [kernel.kallsyms]                         [k] tick_sched_timer
     0.00%  python3.10  [kernel.kallsyms]                         [k] zap_page_range
     0.00%  python3.10  [kernel.kallsyms]                         [k] alloc_thread_stack_node
     0.00%  python3.10  libc.so.6                                 [.] _nss_dns_gethostbyaddr2_r
     0.00%  python3.10  [kernel.kallsyms]                         [k] ip_skb_dst_mtu
     0.00%  python3.10  python3.10                                [.] 0x0000000000150ba4
     0.00%  python3.10  [kernel.kallsyms]                         [k] wake_up_process
     0.00%  python3.10  [kernel.kallsyms]                         [k] perf_event_init_context
     0.00%  python3.10  [kernel.kallsyms]                         [k] __mod_lruvec_page_state
     0.00%  python3.10  python3.10                                [.] 0x0000000000179c13
     0.00%  python3.10  python3.10                                [.] 0x000000000015eff0
     0.00%  python3.10  [kernel.kallsyms]                         [k] perf_event_mmap_output
     0.00%  python3.10  [kernel.kallsyms]                         [k] sk_stream_alloc_skb
     0.00%  python3.10  python3.10                                [.] 0x00000000000cfa53
     0.00%  python3.10  python3.10                                [.] 0x0000000000295394
     0.00%  python3.10  [kernel.kallsyms]                         [k] timerqueue_del
     0.00%  python3.10  [kernel.kallsyms]                         [k] __virt_addr_valid
     0.00%  python3.10  [kernel.kallsyms]                         [k] get_nohz_timer_target
     0.00%  python3.10  [kernel.kallsyms]                         [k] apparmor_socket_sendmsg
     0.00%  python3.10  [kernel.kallsyms]                         [k] arch_scale_freq_tick
     0.00%  python3.10  libc.so.6                                 [.] 0x000000000019d328
     0.00%  python3.10  [kernel.kallsyms]                         [k] irq_enter_rcu
     0.00%  python3.10  python3.10                                [.] 0x000000000018d113
     0.00%  python3.10  [kernel.kallsyms]                         [k] perf_event_sched_in
     0.00%  python3.10  [kernel.kallsyms]                         [k] copy_user_generic_unrolled
     0.00%  python3.10  python3.10                                [.] 0x000000000012284a
     0.00%  python3.10  libc.so.6                                 [.] 0x000000000019d580
     0.00%  python3.10  [kernel.kallsyms]                         [k] __ksize
     0.00%  python3.10  [kernel.kallsyms]                         [k] allocate_fake_cpuc
     0.00%  python3.10  [kernel.kallsyms]                         [k] __handle_mm_fault
     0.00%  python3.10  python3.10                                [.] PyEval_RestoreThread
     0.00%  python3.10  python3.10                                [.] 0x0000000000179c56
     0.00%  python3.10  python3.10                                [.] 0x0000000000206757
     0.00%  python3.10  [kernel.kallsyms]                         [k] pid_vnr
     0.00%  python3.10  python3.10                                [.] 0x0000000000152369
     0.00%  python3.10  python3.10                                [.] 0x0000000000188d36
     0.00%  python3.10  [kernel.kallsyms]                         [k] account_kernel_stack.isra.0
