# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 6K of event 'cycles'
# Event count (approx.): 1176919489
#
# Overhead  Command     Shared Object      Symbol                                     
# ........  ..........  .................  ...........................................
#
     0.05%  python3.10  python3.10         [.] 0x00000000001d4916
     0.05%  python3.10  python3.10         [.] 0x00000000001893e8
     0.05%  python3.10  [kernel.kallsyms]  [k] __get_user_4
     0.05%  python3.10  [kernel.kallsyms]  [k] tcp_cleanup_rbuf
     0.05%  python3.10  python3.10         [.] 0x0000000000178e22
     0.05%  python3.10  python3.10         [.] 0x000000000018d599
     0.05%  python3.10  libcrypto.so.3     [.] 0x0000000000307a2b
     0.05%  python3.10  [kernel.kallsyms]  [k] calc_timer_values
     0.05%  python3.10  [kernel.kallsyms]  [k] ip_local_deliver
     0.05%  python3.10  python3.10         [.] 0x0000000000188d87
     0.05%  python3.10  python3.10         [.] 0x00000000001228c3
     0.05%  python3.10  libcrypto.so.3     [.] 0x0000000000307652
     0.05%  python3.10  python3.10         [.] PyMem_Calloc
     0.05%  python3.10  python3.10         [.] 0x000000000015ef78
     0.05%  python3.10  python3.10         [.] 0x000000000017c403
     0.05%  python3.10  [kernel.kallsyms]  [k] exit_to_user_mode_prepare
     0.05%  python3.10  [kernel.kallsyms]  [k] update_cfs_group
     0.05%  python3.10  python3.10         [.] 0x00000000001c3770
     0.05%  python3.10  python3.10         [.] 0x0000000000243800
     0.05%  python3.10  [kernel.kallsyms]  [k] select_task_rq_fair
     0.05%  python3.10  python3.10         [.] 0x0000000000277486
     0.05%  python3.10  python3.10         [.] 0x00000000001d4947
     0.05%  python3.10  python3.10         [.] 0x0000000000294e97
     0.05%  python3.10  python3.10         [.] 0x0000000000137a6e
     0.05%  python3.10  python3.10         [.] 0x0000000000150bcf
     0.05%  python3.10  [kernel.kallsyms]  [k] ktime_get_ts64
     0.05%  python3.10  python3.10         [.] 0x00000000002b3866
     0.05%  python3.10  python3.10         [.] 0x0000000000294fa6
     0.05%  python3.10  python3.10         [.] 0x000000000015e08d
     0.05%  python3.10  python3.10         [.] 0x000000000017c3af
     0.05%  python3.10  python3.10         [.] 0x00000000001d4902
     0.04%  python3.10  libcrypto.so.3     [.] 0x0000000000307c6d
     0.04%  python3.10  python3.10         [.] 0x000000000017c0b5
     0.04%  python3.10  python3.10         [.] 0x00000000001d4921
     0.04%  python3.10  [kernel.kallsyms]  [k] perf_pmu_nop_int
     0.04%  python3.10  python3.10         [.] 0x000000000015f004
     0.04%  python3.10  python3.10         [.] 0x000000000018d060
     0.04%  python3.10  libcrypto.so.3     [.] 0x0000000000307ffe
     0.04%  python3.10  python3.10         [.] 0x0000000000188ec2
     0.04%  python3.10  [kernel.kallsyms]  [k] x86_pmu_disable
     0.04%  python3.10  [kernel.kallsyms]  [k] schedule_hrtimeout_range_clock
     0.04%  python3.10  python3.10         [.] PyEval_RestoreThread
     0.04%  python3.10  python3.10         [.] PyModule_GetState
     0.04%  python3.10  [kernel.kallsyms]  [k] __sys_sendto
     0.04%  python3.10  python3.10         [.] 0x0000000000179553
     0.04%  python3.10  [kernel.kallsyms]  [k] _find_next_bit
     0.04%  python3.10  python3.10         [.] 0x0000000000293e61
     0.04%  python3.10  python3.10         [.] 0x000000000013fd0e
     0.04%  python3.10  python3.10         [.] _PyErr_SetObject
     0.04%  python3.10  libcrypto.so.3     [.] 0x0000000000307f66
     0.04%  python3.10  [kernel.kallsyms]  [k] tcp_v4_do_rcv
     0.04%  python3.10  [kernel.kallsyms]  [k] __tcp_push_pending_frames
     0.04%  python3.10  libc.so.6          [.] 0x00000000001a0b18
     0.04%  python3.10  python3.10         [.] 0x000000000018d0fb
     0.04%  python3.10  python3.10         [.] PyNumber_ToBase
     0.04%  python3.10  python3.10         [.] 0x000000000017a860
     0.04%  python3.10  python3.10         [.] 0x000000000018d1e2
     0.04%  python3.10  python3.10         [.] 0x000000000015d9a0
     0.04%  python3.10  python3.10         [.] 0x000000000017a880
     0.04%  python3.10  [kernel.kallsyms]  [k] __check_object_size
     0.04%  python3.10  [vdso]             [.] 0x00000000000007b0
     0.04%  python3.10  python3.10         [.] _PyNumber_Index
     0.04%  python3.10  [kernel.kallsyms]  [k] native_read_msr
     0.04%  python3.10  python3.10         [.] 0x0000000000131181
     0.04%  python3.10  libcrypto.so.3     [.] 0x00000000003081eb
     0.04%  python3.10  python3.10         [.] 0x00000000002d04b4
     0.04%  python3.10  python3.10         [.] 0x000000000015c5b6
     0.04%  python3.10  python3.10         [.] 0x0000000000171c6e
     0.04%  python3.10  python3.10         [.] 0x00000000001599df
     0.04%  python3.10  python3.10         [.] 0x00000000002b69c8
     0.04%  python3.10  [kernel.kallsyms]  [k] tcp_small_queue_check.isra.0
     0.04%  python3.10  python3.10         [.] 0x000000000015b564
     0.04%  python3.10  python3.10         [.] _Py_HashBytes
     0.04%  python3.10  python3.10         [.] 0x000000000030e3b0
     0.04%  python3.10  python3.10         [.] 0x00000000001523bc
     0.04%  python3.10  [kernel.kallsyms]  [k] update_load_avg
     0.04%  python3.10  [kernel.kallsyms]  [k] gup_pmd_range.constprop.0
     0.04%  python3.10  python3.10         [.] 0x000000000015b504
     0.04%  python3.10  python3.10         [.] 0x0000000000169bc7
     0.04%  python3.10  python3.10         [.] 0x00000000001b05c0
     0.04%  python3.10  python3.10         [.] 0x00000000001598c4
     0.04%  python3.10  [kernel.kallsyms]  [k] dst_release
     0.04%  python3.10  python3.10         [.] 0x000000000029dfb9
     0.04%  python3.10  python3.10         [.] 0x000000000015232f
     0.04%  python3.10  python3.10         [.] PyErr_GivenExceptionMatches
     0.04%  python3.10  libcrypto.so.3     [.] 0x00000000002939e0
     0.04%  python3.10  python3.10         [.] 0x000000000018d608
     0.04%  python3.10  python3.10         [.] 0x000000000015efc7
     0.04%  python3.10  [kernel.kallsyms]  [k] sock_recvmsg
     0.04%  python3.10  python3.10         [.] 0x00000000001d48dd
     0.04%  python3.10  python3.10         [.] 0x0000000000151ea5
     0.04%  python3.10  python3.10         [.] 0x000000000018d51f
     0.04%  python3.10  python3.10         [.] 0x00000000002775f9
     0.04%  python3.10  libcrypto.so.3     [.] 0x000000000030787a
     0.04%  python3.10  libcrypto.so.3     [.] CRYPTO_malloc
     0.04%  python3.10  python3.10         [.] 0x000000000013131c
     0.04%  python3.10  python3.10         [.] 0x0000000000137a66
     0.04%  python3.10  python3.10         [.] 0x00000000001732d2
     0.04%  python3.10  python3.10         [.] 0x000000000013114f
     0.04%  python3.10  python3.10         [.] 0x000000000015efaa
     0.04%  python3.10  python3.10         [.] 0x000000000018d96b
     0.04%  python3.10  python3.10         [.] 0x0000000000188dcf
     0.04%  python3.10  python3.10         [.] 0x0000000000188ed5
     0.04%  python3.10  python3.10         [.] 0x000000000017bffc
     0.04%  python3.10  python3.10         [.] 0x0000000000151f24
     0.04%  python3.10  [kernel.kallsyms]  [k] neigh_hh_output
     0.04%  python3.10  [kernel.kallsyms]  [k] __fget_light
     0.04%  python3.10  python3.10         [.] 0x0000000000137aa0
     0.04%  python3.10  python3.10         [.] 0x0000000000137bfc
     0.04%  python3.10  python3.10         [.] 0x000000000015b50e
     0.04%  python3.10  python3.10         [.] 0x000000000020bea4
     0.04%  python3.10  python3.10         [.] 0x000000000011b3f0
     0.04%  python3.10  python3.10         [.] 0x0000000000296fcd
     0.04%  python3.10  python3.10         [.] 0x0000000000152420
     0.04%  python3.10  python3.10         [.] 0x000000000018d5f5
     0.04%  python3.10  python3.10         [.] 0x000000000018d4be
     0.04%  python3.10  python3.10         [.] 0x0000000000206889
     0.04%  python3.10  [kernel.kallsyms]  [k] skb_release_data
     0.04%  python3.10  libcrypto.so.3     [.] 0x000000000030798c
     0.04%  python3.10  python3.10         [.] 0x0000000000152264
     0.04%  python3.10  python3.10         [.] 0x000000000018d5e9
     0.04%  python3.10  python3.10         [.] 0x000000000015b231
     0.04%  python3.10  python3.10         [.] 0x0000000000189083
     0.04%  python3.10  libcrypto.so.3     [.] 0x00000000003078c1
     0.04%  python3.10  libcrypto.so.3     [.] 0x000000000017d74c
     0.04%  python3.10  python3.10         [.] 0x000000000017c06e
     0.04%  python3.10  python3.10         [.] 0x0000000000140b14
     0.04%  python3.10  python3.10         [.] 0x000000000015f00b
     0.04%  python3.10  python3.10         [.] 0x000000000017c3f8
     0.04%  python3.10  python3.10         [.] 0x00000000002b39e2
     0.04%  python3.10  python3.10         [.] 0x000000000018c089
     0.04%  python3.10  python3.10         [.] 0x0000000000122870
     0.04%  python3.10  libcrypto.so.3     [.] 0x000000000030716e
     0.04%  python3.10  python3.10         [.] 0x0000000000179530
     0.04%  python3.10  python3.10         [.] 0x0000000000137c02
     0.04%  python3.10  python3.10         [.] 0x000000000018c0be
     0.04%  python3.10  python3.10         [.] 0x000000000018c0d9
     0.04%  python3.10  [kernel.kallsyms]  [k] release_sock
     0.04%  python3.10  libc.so.6          [.] 0x00000000001a0a0d
     0.04%  python3.10  python3.10         [.] 0x000000000018d661
     0.04%  python3.10  python3.10         [.] 0x000000000017c3bb
     0.04%  python3.10  python3.10         [.] 0x000000000017f864
     0.04%  python3.10  python3.10         [.] 0x000000000018c087
     0.04%  python3.10  python3.10         [.] 0x0000000000206b56
     0.04%  python3.10  python3.10         [.] 0x000000000011d6ed
     0.04%  python3.10  python3.10         [.] 0x000000000017a8aa
     0.04%  python3.10  python3.10         [.] 0x000000000015c5ec
     0.04%  python3.10  python3.10         [.] 0x000000000018dd3e
     0.04%  python3.10  libcrypto.so.3     [.] 0x000000000017dff8
     0.04%  python3.10  libcrypto.so.3     [.] 0x000000000030797f
     0.04%  python3.10  python3.10         [.] 0x00000000002949c7
     0.04%  python3.10  [kernel.kallsyms]  [k] simple_copy_to_iter
     0.04%  python3.10  libcrypto.so.3     [.] 0x0000000000308126
     0.04%  python3.10  python3.10         [.] PyObject_GC_UnTrack
     0.04%  python3.10  python3.10         [.] 0x00000000001228ac
     0.04%  python3.10  python3.10         [.] 0x000000000018d185
     0.04%  python3.10  [kernel.kallsyms]  [k] __calc_delta
     0.04%  python3.10  python3.10         [.] 0x00000000001630a5
     0.04%  python3.10  python3.10         [.] 0x000000000017f965
     0.04%  python3.10  python3.10         [.] 0x000000000016a316
     0.04%  python3.10  python3.10         [.] 0x00000000000b6401
     0.04%  python3.10  [kernel.kallsyms]  [k] sk_wait_data
     0.04%  python3.10  python3.10         [.] 0x0000000000173da2
     0.04%  python3.10  [kernel.kallsyms]  [k] tcp_data_ready
     0.04%  python3.10  libcrypto.so.3     [.] 0x00000000003080c4
     0.04%  python3.10  [kernel.kallsyms]  [k] __skb_datagram_iter
     0.04%  python3.10  python3.10         [.] 0x0000000000188eb7
     0.04%  python3.10  python3.10         [.] 0x00000000001fb600
     0.04%  python3.10  python3.10         [.] 0x000000000018d54e
     0.04%  python3.10  python3.10         [.] 0x0000000000293d9f
     0.04%  python3.10  python3.10         [.] 0x000000000015d640
     0.04%  python3.10  python3.10         [.] 0x000000000016a391
     0.04%  python3.10  libcrypto.so.3     [.] 0x000000000030835b
     0.04%  python3.10  python3.10         [.] 0x00000000001740a1
     0.04%  python3.10  python3.10         [.] 0x0000000000206c68
     0.04%  python3.10  python3.10         [.] 0x000000000015af8e
     0.04%  python3.10  python3.10         [.] 0x000000000012262d
     0.04%  python3.10  python3.10         [.] 0x00000000001566df
     0.04%  python3.10  python3.10         [.] 0x00000000001512a6
     0.04%  python3.10  python3.10         [.] PyObject_GC_Del
     0.04%  python3.10  [kernel.kallsyms]  [k] _raw_spin_lock_bh
     0.04%  python3.10  python3.10         [.] 0x000000000017f876
     0.04%  python3.10  [kernel.kallsyms]  [k] qdisc_pkt_len_init
     0.04%  python3.10  python3.10         [.] 0x00000000002b3a02
     0.04%  python3.10  libc.so.6          [.] 0x00000000001a0944
     0.04%  python3.10  python3.10         [.] 0x00000000001508af
     0.04%  python3.10  python3.10         [.] 0x000000000018d5d8
     0.04%  python3.10  python3.10         [.] 0x00000000001f603b
     0.04%  python3.10  libcrypto.so.3     [.] ENGINE_finish
     0.04%  python3.10  python3.10         [.] 0x00000000001b060c
     0.04%  python3.10  python3.10         [.] 0x000000000018d13b
     0.04%  python3.10  python3.10         [.] 0x00000000001514ec
     0.04%  python3.10  [kernel.kallsyms]  [k] apparmor_socket_sock_rcv_skb
     0.04%  python3.10  python3.10         [.] 0x000000000015236f
     0.04%  python3.10  python3.10         [.] 0x0000000000188dfe
     0.04%  python3.10  python3.10         [.] 0x00000000002774c6
     0.04%  python3.10  python3.10         [.] 0x000000000011d509
     0.04%  python3.10  python3.10         [.] 0x0000000000156662
     0.04%  python3.10  python3.10         [.] 0x000000000011e896
     0.04%  python3.10  python3.10         [.] PyBytes_FromStringAndSize
     0.04%  python3.10  [kernel.kallsyms]  [k] _copy_from_iter
     0.04%  python3.10  python3.10         [.] 0x00000000001311a9
     0.04%  python3.10  python3.10         [.] PySlice_New
     0.04%  python3.10  python3.10         [.] 0x000000000018d525
     0.04%  python3.10  python3.10         [.] 0x00000000001b0607
     0.04%  python3.10  libcrypto.so.3     [.] 0x000000000030817a
     0.04%  python3.10  [kernel.kallsyms]  [k] tcp_validate_incoming
     0.04%  python3.10  libc.so.6          [.] 0x00000000001a1104
     0.04%  python3.10  libcrypto.so.3     [.] 0x000000000017d83c
     0.04%  python3.10  python3.10         [.] 0x000000000018d5e0
     0.04%  python3.10  python3.10         [.] 0x0000000000137b7b
     0.04%  python3.10  python3.10         [.] 0x0000000000179584
     0.04%  python3.10  python3.10         [.] 0x0000000000295019
     0.04%  python3.10  python3.10         [.] 0x000000000018d753
     0.04%  python3.10  python3.10         [.] 0x0000000000150830
     0.04%  python3.10  python3.10         [.] 0x000000000015f014
     0.04%  python3.10  python3.10         [.] 0x00000000001339ac
     0.04%  python3.10  python3.10         [.] 0x000000000015fffd
     0.04%  python3.10  python3.10         [.] 0x0000000000122854
     0.04%  python3.10  python3.10         [.] 0x0000000000188d12
     0.04%  python3.10  [kernel.kallsyms]  [k] prepare_task_switch
     0.04%  python3.10  python3.10         [.] 0x0000000000151ee2
     0.04%  python3.10  python3.10         [.] _PyLong_Format
     0.04%  python3.10  python3.10         [.] 0x000000000018bf7d
     0.04%  python3.10  python3.10         [.] 0x0000000000188da5
     0.04%  python3.10  python3.10         [.] 0x00000000001b5b40
     0.04%  python3.10  libcrypto.so.3     [.] 0x00000000003081e4
     0.04%  python3.10  python3.10         [.] 0x000000000018d064
     0.04%  python3.10  python3.10         [.] 0x00000000001228b7
     0.04%  python3.10  libcrypto.so.3     [.] 0x0000000000303a80
     0.04%  python3.10  python3.10         [.] 0x0000000000159a5c
     0.04%  python3.10  python3.10         [.] 0x0000000000127f22
     0.04%  python3.10  python3.10         [.] 0x000000000015b12c
     0.04%  python3.10  python3.10         [.] 0x00000000001a3124
     0.04%  python3.10  python3.10         [.] 0x000000000017f860
     0.04%  python3.10  libcrypto.so.3     [.] 0x0000000000307169
     0.04%  python3.10  [kernel.kallsyms]  [k] __ip_finish_output
     0.04%  python3.10  libc.so.6          [.] __res_context_send
     0.04%  python3.10  python3.10         [.] 0x000000000018d746
     0.04%  python3.10  libcrypto.so.3     [.] 0x00000000003076b7
     0.04%  python3.10  python3.10         [.] 0x000000000017cf66
     0.04%  python3.10  python3.10         [.] 0x000000000018bfc0
     0.04%  python3.10  python3.10         [.] 0x0000000000206970
     0.04%  python3.10  python3.10         [.] 0x0000000000188fd0
     0.04%  python3.10  [kernel.kallsyms]  [k] cpus_share_cache
     0.04%  python3.10  python3.10         [.] 0x00000000000700d0
     0.04%  python3.10  python3.10         [.] 0x0000000000169c61
     0.04%  python3.10  libcrypto.so.3     [.] EVP_MD_CTX_get0_md
     0.04%  python3.10  python3.10         [.] 0x000000000018c04e
     0.03%  python3.10  libcrypto.so.3     [.] 0x000000000030793f
     0.03%  python3.10  libcrypto.so.3     [.] EVP_DigestUpdate
     0.03%  python3.10  [kernel.kallsyms]  [k] tcp_rate_check_app_limited
