# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 93K of event 'cycles'
# Event count (approx.): 47388689290
#
# Overhead  Command     Shared Object                             Symbol                                      
# ........  ..........  ........................................  ............................................
#
     0.00%  python3.10  [kernel.kallsyms]                         [k] chacha_permute
     0.00%  python3.10  python3.10                                [.] _PyUnicodeWriter_Finish
     0.00%  :2604047    python3.10                                [.] 0x0000000000121590
     0.00%  python3.10  python3.10                                [.] 0x000000000017c38a
     0.00%  python3.10  [kernel.kallsyms]                         [k] sysvec_apic_timer_interrupt
     0.00%  python3.10  python3.10                                [.] 0x000000000018d608
     0.00%  python3.10  python3.10                                [.] PyLong_AsLong
     0.00%  python3.10  python3.10                                [.] 0x0000000000137a88
     0.00%  python3.10  python3.10                                [.] 0x000000000024380b
     0.00%  python3.10  python3.10                                [.] _PyLong_Format
     0.00%  python3.10  libc.so.6                                 [.] 0x00000000001a0951
     0.00%  python3.10  python3.10                                [.] 0x0000000000188efb
     0.00%  python3.10  [kernel.kallsyms]                         [k] clockevents_program_event
     0.00%  python3.10  [kernel.kallsyms]                         [k] flush_tlb_func
     0.00%  python3.10  [kernel.kallsyms]                         [k] asm_sysvec_thermal
     0.00%  python3.10  [kernel.kallsyms]                         [k] __hrtimer_next_event_base
     0.00%  python3.10  python3.10                                [.] 0x000000000018d274
     0.00%  python3.10  python3.10                                [.] 0x000000000028e0a9
     0.00%  python3.10  [kernel.kallsyms]                         [k] alloc_thread_stack_node
     0.00%  python3.10  [kernel.kallsyms]                         [k] blkcg_maybe_throttle_current
     0.00%  python3.10  python3.10                                [.] 0x0000000000138930
     0.00%  python3.10  [kernel.kallsyms]                         [k] pud_val
     0.00%  python3.10  python3.10                                [.] 0x0000000000122832
     0.00%  python3.10  [kernel.kallsyms]                         [k] llist_reverse_order
     0.00%  python3.10  [kernel.kallsyms]                         [k] __softirqentry_text_start
     0.00%  python3.10  libc.so.6                                 [.] round_and_return
     0.00%  python3.10  python3.10                                [.] 0x00000000001d48d5
     0.00%  python3.10  [kernel.kallsyms]                         [k] arch_perf_update_userpage
     0.00%  python3.10  [kernel.kallsyms]                         [k] hrtimer_start_range_ns
     0.00%  python3.10  python3.10                                [.] 0x000000000015b537
     0.00%  python3.10  [kernel.kallsyms]                         [k] x86_pmu_disable
     0.00%  python3.10  [kernel.kallsyms]                         [k] _raw_spin_lock_irq
     0.00%  python3.10  [kernel.kallsyms]                         [k] intel_thermal_interrupt
     0.00%  python3.10  [kernel.kallsyms]                         [k] __run_timers.part.0
     0.00%  python3.10  [kernel.kallsyms]                         [k] timekeeping_advance
     0.00%  python3.10  [kernel.kallsyms]                         [k] intel_pmu_disable_all
     0.00%  python3.10  libcrypto.so.3                            [.] EVP_MD_up_ref
     0.00%  python3.10  python3.10                                [.] 0x0000000000188ef6
     0.00%  python3.10  [kernel.kallsyms]                         [k] syscall_enter_from_user_mode
     0.00%  python3.10  python3.10                                [.] 0x0000000000188d15
     0.00%  python3.10  [kernel.kallsyms]                         [k] acct_account_cputime
     0.00%  python3.10  [kernel.kallsyms]                         [k] rseq_ip_fixup
     0.00%  python3.10  python3.10                                [.] PyObject_GC_Del
     0.00%  python3.10  [kernel.kallsyms]                         [k] asm_sysvec_reschedule_ipi
     0.00%  python3.10  [kernel.kallsyms]                         [k] scheduler_tick
     0.00%  python3.10  python3.10                                [.] 0x000000000029c9cc
     0.00%  python3.10  python3.10                                [.] 0x000000000016bf00
     0.00%  python3.10  [kernel.kallsyms]                         [k] __memcg_kmem_charge_page
     0.00%  python3.10  python3.10                                [.] 0x0000000000166507
     0.00%  python3.10  [kernel.kallsyms]                         [k] perf_event_update_time
     0.00%  python3.10  [kernel.kallsyms]                         [k] check_preempt_curr
     0.00%  python3.10  [kernel.kallsyms]                         [k] rcu_segcblist_pend_cbs
     0.00%  python3.10  [kernel.kallsyms]                         [k] free_pcppages_bulk
     0.00%  python3.10  [kernel.kallsyms]                         [k] hrtimer_cancel
     0.00%  python3.10  python3.10                                [.] 0x000000000028b800
     0.00%  python3.10  [kernel.kallsyms]                         [k] __perf_event_read
     0.00%  python3.10  [kernel.kallsyms]                         [k] rcu_do_batch
     0.00%  python3.10  python3.10                                [.] 0x0000000000070790
     0.00%  python3.10  [kernel.kallsyms]                         [k] wake_up_process
     0.00%  python3.10  libcrypto.so.3                            [.] 0x000000000030731e
     0.00%  python3.10  python3.10                                [.] 0x000000000028cc22
     0.00%  python3.10  python3.10                                [.] 0x0000000000133a32
     0.00%  python3.10  python3.10                                [.] 0x000000000012b2cb
     0.00%  python3.10  python3.10                                [.] 0x000000000015fa80
     0.00%  python3.10  [kernel.kallsyms]                         [k] account_user_time
     0.00%  python3.10  [kernel.kallsyms]                         [k] irq_work_tick
     0.00%  python3.10  python3.10                                [.] _PyObject_GC_New
     0.00%  python3.10  python3.10                                [.] 0x000000000017c3a6
     0.00%  python3.10  [kernel.kallsyms]                         [k] zap_page_range
     0.00%  python3.10  python3.10                                [.] 0x000000000015af50
     0.00%  python3.10  [kernel.kallsyms]                         [k] hrtimer_try_to_cancel.part.0
     0.00%  python3.10  [kernel.kallsyms]                         [k] ktime_get
     0.00%  python3.10  [kernel.kallsyms]                         [k] mod_objcg_state
     0.00%  python3.10  python3.10                                [.] 0x000000000012bd50
     0.00%  python3.10  [kernel.kallsyms]                         [k] wake_up_q
     0.00%  :2604086    python3.10                                [.] 0x00000000001215c4
     0.00%  python3.10  [kernel.kallsyms]                         [k] load_balance
     0.00%  python3.10  libc.so.6                                 [.] 0x000000000019d981
     0.00%  python3.10  python3.10                                [.] PyMem_Free
     0.00%  python3.10  python3.10                                [.] 0x0000000000122932
     0.00%  python3.10  python3.10                                [.] 0x000000000012b344
     0.00%  python3.10  python3.10                                [.] 0x000000000012d520
     0.00%  python3.10  python3.10                                [.] 0x0000000000164df3
     0.00%  python3.10  python3.10                                [.] 0x0000000000206580
     0.00%  python3.10  python3.10                                [.] 0x0000000000294f41
     0.00%  python3.10  python3.10                                [.] 0x000000000029500c
     0.00%  python3.10  python3.10                                [.] 0x00000000002c4478
     0.00%  python3.10  [kernel.kallsyms]                         [k] set_next_entity
     0.00%  python3.10  [kernel.kallsyms]                         [k] x86_reserve_hardware
     0.00%  python3.10  [kernel.kallsyms]                         [k] run_posix_cpu_timers
     0.00%  python3.10  libc.so.6                                 [.] 0x000000000019d328
     0.00%  python3.10  [kernel.kallsyms]                         [k] lapic_next_deadline
     0.00%  python3.10  python3.10                                [.] 0x0000000000167664
     0.00%  python3.10  [kernel.kallsyms]                         [k] copy_user_generic_unrolled
     0.00%  python3.10  python3.10                                [.] 0x00000000001795ae
     0.00%  python3.10  python3.10                                [.] 0x00000000002cfec4
     0.00%  python3.10  [kernel.kallsyms]                         [k] idle_cpu
     0.00%  python3.10  [kernel.kallsyms]                         [k] iterate_groups
     0.00%  python3.10  [kernel.kallsyms]                         [k] __count_memcg_events
     0.00%  python3.10  [kernel.kallsyms]                         [k] refill_obj_stock
     0.00%  python3.10  python3.10                                [.] 0x0000000000188d02
