_id,userInputs,userID,sessionID,stationID,spaceID,siteID,clusterID,connectionTime,disconnectTime,kWhDelivered,doneChargingTime,timezone
5d881225f9af8b15294a1722,"[{'userID': 3330, 'milesRequested': 50, 'WhPerMile': 400, 'minutesAvailable': 308, 'modifiedAt': 'Fri, 06 Sep 2019 16:15:47 GMT', 'paymentRequired': True, 'requestedDeparture': 'Fri, 06 Sep 2019 21:23:28 GMT', 'kWhRequested': 20.0}, {'userID': 3330, 'milesRequested': 50, 'WhPerMile': 400, 'minutesAvailable': 308, 'modifiedAt': 'Fri, 06 Sep 2019 19:48:19 GMT', 'paymentRequired': True, 'requestedDeparture': 'Fri, 06 Sep 2019 21:23:28 GMT', 'kWhRequested': 20.0}]",000003330,2_39_89_25_2019-09-06 16:15:27.711098,2-39-89-25,CA-315,0002,0039,2019-09-06 09:15:28-07:00,2019-09-06 12:49:46-07:00,9.598,2019-09-06 10:48:31-07:00,America/Los_Angeles
5d881225f9af8b15294a1723,"[{'userID': 3447, 'milesRequested': 40, 'WhPerMile': 375, 'minutesAvailable': 298, 'modifiedAt': 'Fri, 06 Sep 2019 16:24:17 GMT', 'paymentRequired': True, 'requestedDeparture': 'Fri, 06 Sep 2019 21:15:42 GMT', 'kWhRequested': 15.0}]",000003447,2_39_78_362_2019-09-06 16:17:41.969890,2-39-78-362,CA-496,0002,0039,2019-09-06 09:17:42-07:00,2019-09-06 15:09:00-07:00,11.558,2019-09-06 15:09:59-07:00,America/Los_Angeles
5d881225f9af8b15294a1724,"[{'userID': 2961, 'milesRequested': 200, 'WhPerMile': 227, 'minutesAvailable': 509, 'modifiedAt': 'Fri, 06 Sep 2019 16:21:53 GMT', 'paymentRequired': True, 'requestedDeparture': 'Sat, 07 Sep 2019 00:49:01 GMT', 'kWhRequested': 45.4}]",000002961,2_39_79_380_2019-09-06 16:20:00.945036,2-39-79-380,CA-489,0002,0039,2019-09-06 09:20:01-07:00,2019-09-06 20:27:22-07:00,15.069,2019-09-06 11:54:09-07:00,America/Los_Angeles
5d881225f9af8b15294a1725,"[{'userID': 324, 'milesRequested': 10, 'WhPerMile': 600, 'minutesAvailable': 156, 'modifiedAt': 'Fri, 06 Sep 2019 16:24:13 GMT', 'paymentRequired': True, 'requestedDeparture': 'Fri, 06 Sep 2019 18:59:55 GMT', 'kWhRequested': 6.0}]",000000324,2_39_90_26_2019-09-06 16:23:55.298767,2-39-90-26,CA-316,0002,0039,2019-09-06 09:23:55-07:00,2019-09-06 19:54:26-07:00,2.127,2019-09-06 10:29:47-07:00,America/Los_Angeles
5d881225f9af8b15294a1726,"[{'userID': 1912, 'milesRequested': 40, 'WhPerMile': 400, 'minutesAvailable': 373, 'modifiedAt': 'Fri, 06 Sep 2019 16:28:19 GMT', 'paymentRequired': True, 'requestedDeparture': 'Fri, 06 Sep 2019 22:41:11 GMT', 'kWhRequested': 16.0}]",000001912,2_39_123_23_2019-09-06 16:28:10.618318,2-39-123-23,CA-313,0002,0039,2019-09-06 09:28:11-07:00,2019-09-06 16:10:28-07:00,12.968,2019-09-06 11:35:00-07:00,America/Los_Angeles
5d881225f9af8b15294a1727,"[{'userID': 1366, 'milesRequested': 20, 'WhPerMile': 600, 'minutesAvailable': 208, 'modifiedAt': 'Fri, 06 Sep 2019 16:31:01 GMT', 'paymentRequired': True, 'requestedDeparture': 'Fri, 06 Sep 2019 19:56:46 GMT', 'kWhRequested': 12.0}]",000001366,2_39_78_363_2019-09-06 16:28:46.270638,2-39-78-363,CA-320,0002,0039,2019-09-06 09:28:46-07:00,2019-09-06 11:01:26-07:00,5.188,2019-09-06 11:01:22-07:00,America/Los_Angeles
5d881225f9af8b15294a1728,"[{'userID': 2170, 'milesRequested': 60, 'WhPerMile': 357, 'minutesAvailable': 191, 'modifiedAt': 'Fri, 06 Sep 2019 16:29:12 GMT', 'paymentRequired': True, 'requestedDeparture': 'Fri, 06 Sep 2019 19:39:50 GMT', 'kWhRequested': 21.42}]",000002170,2_39_78_365_2019-09-06 16:28:50.362110,2-39-78-365,CA-321,0002,0039,2019-09-06 09:28:50-07:00,2019-09-06 17:55:54-07:00,11.234,2019-09-06 15:27:22-07:00,America/Los_Angeles
5d881225f9af8b15294a1729,"[{'userID': 743, 'milesRequested': 20, 'WhPerMile': 400, 'minutesAvailable': 436, 'modifiedAt': 'Fri, 06 Sep 2019 16:32:19 GMT', 'paymentRequired': True, 'requestedDeparture': 'Fri, 06 Sep 2019 23:47:58 GMT', 'kWhRequested': 8.0}]",000000743,2_39_90_440_2019-09-06 16:31:57.948056,2-39-90-440,CA-500,0002,0039,2019-09-06 09:31:58-07:00,2019-09-06 17:10:56-07:00,3.951,2019-09-06 10:54:15-07:00,America/Los_Angeles
5d881225f9af8b15294a172a,"[{'userID': 567, 'milesRequested': 20, 'WhPerMile': 333, 'minutesAvailable': 441, 'modifiedAt': 'Fri, 06 Sep 2019 16:43:42 GMT', 'paymentRequired': True, 'requestedDeparture': 'Sat, 07 Sep 2019 00:04:00 GMT', 'kWhRequested': 6.66}]",000000567,2_39_78_367_2019-09-06 16:42:59.615831,2-39-78-367,CA-494,0002,0039,2019-09-06 09:43:00-07:00,2019-09-06 18:46:32-07:00,5.035,2019-09-06 12:30:06-07:00,America/Los_Angeles
5d881225f9af8b15294a172b,"[{'userID': 2972, 'milesRequested': 30, 'WhPerMile': 469, 'minutesAvailable': 110, 'modifiedAt': 'Fri, 06 Sep 2019 17:05:48 GMT', 'paymentRequired': True, 'requestedDeparture': 'Fri, 06 Sep 2019 18:55:01 GMT', 'kWhRequested': 14.07}]",000002972,2_39_92_442_2019-09-06 17:05:00.912684,2-39-92-442,CA-498,0002,0039,2019-09-06 10:05:01-07:00,2019-09-06 11:33:25-07:00,9.219,2019-09-06 11:33:20-07:00,America/Los_Angeles
5d881225f9af8b15294a172c,"[{'userID': 2244, 'milesRequested': 20, 'WhPerMile': 400, 'minutesAvailable': 60, 'modifiedAt': 'Fri, 06 Sep 2019 17:28:33 GMT', 'paymentRequired': True, 'requestedDeparture': 'Fri, 06 Sep 2019 18:27:26 GMT', 'kWhRequested': 8.0}]",000002244,2_39_95_27_2019-09-06 17:27:25.592389,2-39-95-27,CA-319,0002,0039,2019-09-06 10:27:26-07:00,2019-09-06 18:28:55-07:00,5.772,2019-09-06 12:23:48-07:00,America/Los_Angeles
5d881225f9af8b15294a172d,,,2_39_88_24_2019-09-06 17:34:46.370909,2-39-88-24,CA-314,0002,0039,2019-09-06 10:34:46-07:00,2019-09-06 11:42:49-07:00,0.865,2019-09-06 11:05:34-07:00,America/Los_Angeles
5d881225f9af8b15294a172e,"[{'userID': 3389, 'milesRequested': 20, 'WhPerMile': 500, 'minutesAvailable': 385, 'modifiedAt': 'Fri, 06 Sep 2019 17:44:44 GMT', 'paymentRequired': True, 'requestedDeparture': 'Sat, 07 Sep 2019 00:07:53 GMT', 'kWhRequested': 10.0}, {'userID': 3389, 'milesRequested': 20, 'WhPerMile': 500, 'minutesAvailable': 385, 'modifiedAt': 'Fri, 06 Sep 2019 19:50:48 GMT', 'paymentRequired': True, 'requestedDeparture': 'Sat, 07 Sep 2019 00:07:53 GMT', 'kWhRequested': 10.0}]",000003389,2_39_88_438_2019-09-06 17:42:53.245035,2-39-88-438,CA-502,0002,0039,2019-09-06 10:42:53-07:00,2019-09-06 13:14:44-07:00,4.718,2019-09-06 12:19:26-07:00,America/Los_Angeles
5d881225f9af8b15294a172f,"[{'userID': 891, 'milesRequested': 20, 'WhPerMile': 500, 'minutesAvailable': 304, 'modifiedAt': 'Fri, 06 Sep 2019 17:56:37 GMT', 'paymentRequired': True, 'requestedDeparture': 'Fri, 06 Sep 2019 23:00:19 GMT', 'kWhRequested': 10.0}]",000000891,2_39_92_436_2019-09-06 17:56:18.705565,2-39-92-436,CA-318,0002,0039,2019-09-06 10:56:19-07:00,2019-09-06 17:40:34-07:00,2.224,2019-09-06 11:47:21-07:00,America/Los_Angeles
5d881225f9af8b15294a1730,,,2_39_79_376_2019-09-06 18:05:31.783008,2-39-79-376,CA-324,0002,0039,2019-09-06 11:05:32-07:00,2019-09-06 17:28:06-07:00,0.851,2019-09-06 11:36:15-07:00,America/Los_Angeles
5d881225f9af8b15294a1731,"[{'userID': 832, 'milesRequested': 60, 'WhPerMile': 300, 'minutesAvailable': 309, 'modifiedAt': 'Fri, 06 Sep 2019 18:56:24 GMT', 'paymentRequired': True, 'requestedDeparture': 'Sat, 07 Sep 2019 00:04:49 GMT', 'kWhRequested': 18.0}]",000000832,2_39_92_442_2019-09-06 18:55:48.867200,2-39-92-442,CA-498,0002,0039,2019-09-06 11:55:49-07:00,2019-09-06 17:06:09-07:00,17.816,2019-09-06 15:17:07-07:00,America/Los_Angeles
5d881225f9af8b15294a1732,"[{'userID': 562, 'milesRequested': 10, 'WhPerMile': 275, 'minutesAvailable': 226, 'modifiedAt': 'Fri, 06 Sep 2019 19:33:45 GMT', 'paymentRequired': True, 'requestedDeparture': 'Fri, 06 Sep 2019 23:19:45 GMT', 'kWhRequested': 2.75}]",000000562,2_39_129_17_2019-09-06 19:33:24.436096,2-39-129-17,CA-307,0002,0039,2019-09-06 12:33:45-07:00,2019-09-06 18:36:30-07:00,1.795,2019-09-06 13:16:58-07:00,America/Los_Angeles
5d881225f9af8b15294a1733,"[{'userID': 1222, 'milesRequested': 20, 'WhPerMile': 400, 'minutesAvailable': 72, 'modifiedAt': 'Fri, 06 Sep 2019 19:40:27 GMT', 'paymentRequired': True, 'requestedDeparture': 'Fri, 06 Sep 2019 20:52:06 GMT', 'kWhRequested': 8.0}]",000001222,2_39_95_444_2019-09-06 19:40:05.616437,2-39-95-444,CA-497,0002,0039,2019-09-06 12:40:06-07:00,2019-09-06 20:46:50-07:00,6.216,2019-09-06 14:41:27-07:00,America/Los_Angeles
5d881225f9af8b15294a1734,"[{'userID': 1135, 'milesRequested': 50, 'WhPerMile': 400, 'minutesAvailable': 226, 'modifiedAt': 'Fri, 06 Sep 2019 19:48:49 GMT', 'paymentRequired': True, 'requestedDeparture': 'Fri, 06 Sep 2019 23:34:45 GMT', 'kWhRequested': 20.0}]",000001135,2_39_91_437_2019-09-06 19:48:44.953463,2-39-91-437,CA-317,0002,0039,2019-09-06 12:48:45-07:00,2019-09-06 20:46:22-07:00,9.468,2019-09-06 15:44:38-07:00,America/Los_Angeles
5d881225f9af8b15294a1735,"[{'userID': 1083, 'milesRequested': 20, 'WhPerMile': 400, 'minutesAvailable': 258, 'modifiedAt': 'Fri, 06 Sep 2019 19:49:01 GMT', 'paymentRequired': True, 'requestedDeparture': 'Sat, 07 Sep 2019 00:06:50 GMT', 'kWhRequested': 8.0}]",000001083,2_39_88_24_2019-09-06 19:48:49.720067,2-39-88-24,CA-314,0002,0039,2019-09-06 12:48:50-07:00,2019-09-06 20:13:12-07:00,2.882,2019-09-06 13:45:38-07:00,America/Los_Angeles
5d881225f9af8b15294a1736,"[{'userID': 1366, 'milesRequested': 20, 'WhPerMile': 600, 'minutesAvailable': 208, 'modifiedAt': 'Fri, 06 Sep 2019 20:16:48 GMT', 'paymentRequired': True, 'requestedDeparture': 'Fri, 06 Sep 2019 23:44:42 GMT', 'kWhRequested': 12.0}]",000001366,2_39_89_25_2019-09-06 20:16:41.839933,2-39-89-25,CA-315,0002,0039,2019-09-06 13:16:42-07:00,2019-09-06 15:56:49-07:00,4.716,2019-09-06 14:51:32-07:00,America/Los_Angeles
5d881225f9af8b15294a1737,"[{'userID': 311, 'milesRequested': 40, 'WhPerMile': 250, 'minutesAvailable': 164, 'modifiedAt': 'Fri, 06 Sep 2019 20:19:25 GMT', 'paymentRequired': True, 'requestedDeparture': 'Fri, 06 Sep 2019 23:03:00 GMT', 'kWhRequested': 10.0}]",000000311,2_39_78_363_2019-09-06 20:18:59.951924,2-39-78-363,CA-320,0002,0039,2019-09-06 13:19:00-07:00,2019-09-06 14:27:41-07:00,7.463,2019-09-06 14:27:36-07:00,America/Los_Angeles
5d881225f9af8b15294a1738,,,2_39_78_364_2019-09-06 20:20:39.667590,2-39-78-364,CA-495,0002,0039,2019-09-06 13:20:40-07:00,2019-09-06 14:19:52-07:00,0.838,2019-09-06 13:51:15-07:00,America/Los_Angeles
5d881225f9af8b15294a1739,"[{'userID': 3034, 'milesRequested': 40, 'WhPerMile': 276, 'minutesAvailable': 452, 'modifiedAt': 'Fri, 06 Sep 2019 20:39:02 GMT', 'paymentRequired': True, 'requestedDeparture': 'Sat, 07 Sep 2019 04:10:37 GMT', 'kWhRequested': 11.04}, {'userID': 3034, 'milesRequested': 40, 'WhPerMile': 276, 'minutesAvailable': 60, 'modifiedAt': 'Fri, 06 Sep 2019 20:40:09 GMT', 'paymentRequired': True, 'requestedDeparture': 'Fri, 06 Sep 2019 21:38:37 GMT', 'kWhRequested': 11.04}, {'userID': 3034, 'milesRequested': 40, 'WhPerMile': 276, 'minutesAvailable': 61, 'modifiedAt': 'Fri, 06 Sep 2019 20:40:17 GMT', 'paymentRequired': True, 'requestedDeparture': 'Fri, 06 Sep 2019 21:39:37 GMT', 'kWhRequested': 11.04}, {'userID': 3034, 'milesRequested': 40, 'WhPerMile': 276, 'minutesAvailable': 61, 'modifiedAt': 'Fri, 06 Sep 2019 23:03:34 GMT', 'paymentRequired': True, 'requestedDeparture': 'Fri, 06 Sep 2019 21:39:37 GMT', 'kWhRequested': 11.04}]",000003034,2_39_124_22_2019-09-06 20:38:37.419842,2-39-124-22,CA-312,0002,0039,2019-09-06 13:38:37-07:00,2019-09-06 16:12:15-07:00,10.918,2019-09-06 15:24:30-07:00,America/Los_Angeles
5d881225f9af8b15294a173a,"[{'userID': 1082, 'milesRequested': 40, 'WhPerMile': 400, 'minutesAvailable': 291, 'modifiedAt': 'Fri, 06 Sep 2019 21:31:07 GMT', 'paymentRequired': True, 'requestedDeparture': 'Sat, 07 Sep 2019 02:21:08 GMT', 'kWhRequested': 16.0}]",000001082,2_39_79_377_2019-09-06 21:30:07.667053,2-39-79-377,CA-325,0002,0039,2019-09-06 14:30:08-07:00,2019-09-06 23:56:12-07:00,1.921,2019-09-06 15:29:10-07:00,America/Los_Angeles
5d881225f9af8b15294a173b,"[{'userID': 1746, 'milesRequested': 20, 'WhPerMile': 600, 'minutesAvailable': 108, 'modifiedAt': 'Fri, 06 Sep 2019 23:46:57 GMT', 'paymentRequired': True, 'requestedDeparture': 'Sat, 07 Sep 2019 01:34:28 GMT', 'kWhRequested': 12.0}, {'userID': 1746, 'milesRequested': 20, 'WhPerMile': 600, 'minutesAvailable': 108, 'modifiedAt': 'Sat, 07 Sep 2019 00:58:29 GMT', 'paymentRequired': True, 'requestedDeparture': 'Sat, 07 Sep 2019 01:34:28 GMT', 'kWhRequested': 12.0}]",000001746,2_39_124_22_2019-09-06 23:46:27.806954,2-39-124-22,CA-312,0002,0039,2019-09-06 16:46:28-07:00,2019-09-06 17:58:39-07:00,3.823,2019-09-06 17:58:34-07:00,America/Los_Angeles
5d881225f9af8b15294a173c,"[{'userID': 838, 'milesRequested': 20, 'WhPerMile': 433, 'minutesAvailable': 302, 'modifiedAt': 'Sat, 07 Sep 2019 00:23:58 GMT', 'paymentRequired': True, 'requestedDeparture': 'Sat, 07 Sep 2019 05:25:43 GMT', 'kWhRequested': 8.66}, {'userID': 838, 'milesRequested': 70, 'WhPerMile': 433, 'minutesAvailable': 60, 'modifiedAt': 'Sat, 07 Sep 2019 00:24:08 GMT', 'paymentRequired': True, 'requestedDeparture': 'Sat, 07 Sep 2019 01:23:43 GMT', 'kWhRequested': 30.31}, {'userID': 838, 'milesRequested': 70, 'WhPerMile': 433, 'minutesAvailable': 298, 'modifiedAt': 'Sat, 07 Sep 2019 04:22:17 GMT', 'paymentRequired': True, 'requestedDeparture': 'Sat, 07 Sep 2019 05:21:43 GMT', 'kWhRequested': 30.31}]",000000838,2_39_130_31_2019-09-07 00:23:43.059667,2-39-130-31,CA-306,0002,0039,2019-09-06 17:23:43-07:00,2019-09-07 08:33:11-07:00,13.749,2019-09-07 07:38:20-07:00,America/Los_Angeles
5d881225f9af8b15294a173d,"[{'userID': 365, 'milesRequested': 10, 'WhPerMile': 333, 'minutesAvailable': 205, 'modifiedAt': 'Sat, 07 Sep 2019 00:31:55 GMT', 'paymentRequired': True, 'requestedDeparture': 'Sat, 07 Sep 2019 03:56:39 GMT', 'kWhRequested': 3.33}]",000000365,2_39_128_18_2019-09-07 00:31:38.826098,2-39-128-18,CA-308,0002,0039,2019-09-06 17:31:39-07:00,2019-09-06 18:31:49-07:00,1.408,2019-09-06 18:09:12-07:00,America/Los_Angeles
5d881225f9af8b15294a173e,"[{'userID': 1085, 'milesRequested': 100, 'WhPerMile': 250, 'minutesAvailable': 162, 'modifiedAt': 'Sat, 07 Sep 2019 01:01:21 GMT', 'paymentRequired': True, 'requestedDeparture': 'Sat, 07 Sep 2019 03:43:21 GMT', 'kWhRequested': 25.0}]",000001085,2_39_126_20_2019-09-07 01:01:20.678345,2-39-126-20,CA-310,0002,0039,2019-09-06 18:01:21-07:00,2019-09-06 21:59:50-07:00,22.757,2019-09-06 21:59:45-07:00,America/Los_Angeles
5d881225f9af8b15294a173f,"[{'userID': 1473, 'milesRequested': 60, 'WhPerMile': 400, 'minutesAvailable': 129, 'modifiedAt': 'Sat, 07 Sep 2019 02:28:18 GMT', 'paymentRequired': True, 'requestedDeparture': 'Sat, 07 Sep 2019 04:36:14 GMT', 'kWhRequested': 24.0}, {'userID': 1473, 'milesRequested': 60, 'WhPerMile': 400, 'minutesAvailable': 60, 'modifiedAt': 'Sat, 07 Sep 2019 02:28:51 GMT', 'paymentRequired': True, 'requestedDeparture': 'Sat, 07 Sep 2019 03:27:14 GMT', 'kWhRequested': 24.0}]",000001473,2_39_139_28_2019-09-07 02:27:14.203258,2-39-139-28,CA-303,0002,0039,2019-09-06 19:27:14-07:00,2019-09-06 20:18:08-07:00,4.947,2019-09-06 20:18:00-07:00,America/Los_Angeles
5d881225f9af8b15294a1740,,,2_39_138_29_2019-09-07 02:30:10.100912,2-39-138-29,CA-304,0002,0039,2019-09-06 19:30:10-07:00,2019-09-06 20:52:36-07:00,0.862,2019-09-06 20:00:46-07:00,America/Los_Angeles
5d881225f9af8b15294a1741,,,2_39_79_383_2019-09-07 02:40:44.177896,2-39-79-383,CA-492,0002,0039,2019-09-06 19:40:44-07:00,2019-09-06 20:51:52-07:00,0.978,2019-09-06 20:24:44-07:00,America/Los_Angeles
5d881225f9af8b15294a1742,"[{'userID': 489, 'milesRequested': 230, 'WhPerMile': 520, 'minutesAvailable': 596, 'modifiedAt': 'Sat, 07 Sep 2019 05:52:44 GMT', 'paymentRequired': True, 'requestedDeparture': 'Sat, 07 Sep 2019 15:48:08 GMT', 'kWhRequested': 119.6}, {'userID': 489, 'milesRequested': 230, 'WhPerMile': 520, 'minutesAvailable': 550, 'modifiedAt': 'Sat, 07 Sep 2019 05:53:06 GMT', 'paymentRequired': True, 'requestedDeparture': 'Sat, 07 Sep 2019 15:02:08 GMT', 'kWhRequested': 119.6}, {'userID': 489, 'milesRequested': 230, 'WhPerMile': 520, 'minutesAvailable': 526, 'modifiedAt': 'Sat, 07 Sep 2019 05:53:17 GMT', 'paymentRequired': True, 'requestedDeparture': 'Sat, 07 Sep 2019 14:38:08 GMT', 'kWhRequested': 119.6}, {'userID': 489, 'milesRequested': 230, 'WhPerMile': 520, 'minutesAvailable': 535, 'modifiedAt': 'Sat, 07 Sep 2019 05:54:20 GMT', 'paymentRequired': True, 'requestedDeparture': 'Sat, 07 Sep 2019 14:47:08 GMT', 'kWhRequested': 119.6}]",000000489,2_39_138_29_2019-09-07 05:52:07.947436,2-39-138-29,CA-304,0002,0039,2019-09-06 22:52:08-07:00,2019-09-07 08:33:59-07:00,42.265,2019-09-07 05:50:58-07:00,America/Los_Angeles
5d89638ff9af8b191ab9e8af,"[{'userID': 743, 'milesRequested': 20, 'WhPerMile': 400, 'minutesAvailable': 51, 'modifiedAt': 'Sat, 07 Sep 2019 15:26:08 GMT', 'paymentRequired': True, 'requestedDeparture': 'Sat, 07 Sep 2019 16:16:45 GMT', 'kWhRequested': 8.0}]",000000743,2_39_89_25_2019-09-07 15:25:44.743189,2-39-89-25,CA-315,0002,0039,2019-09-07 08:25:45-07:00,2019-09-07 09:39:26-07:00,3.63,2019-09-07 09:39:23-07:00,America/Los_Angeles
5d89638ff9af8b191ab9e8b0,"[{'userID': 291, 'milesRequested': 80, 'WhPerMile': 250, 'minutesAvailable': 244, 'modifiedAt': 'Sat, 07 Sep 2019 15:32:39 GMT', 'paymentRequired': True, 'requestedDeparture': 'Sat, 07 Sep 2019 19:36:33 GMT', 'kWhRequested': 20.0}, {'userID': 291, 'milesRequested': 80, 'WhPerMile': 250, 'minutesAvailable': 60, 'modifiedAt': 'Sat, 07 Sep 2019 15:33:18 GMT', 'paymentRequired': True, 'requestedDeparture': 'Sat, 07 Sep 2019 16:32:33 GMT', 'kWhRequested': 20.0}, {'userID': 291, 'milesRequested': 80, 'WhPerMile': 250, 'minutesAvailable': 60, 'modifiedAt': 'Sat, 07 Sep 2019 18:09:19 GMT', 'paymentRequired': True, 'requestedDeparture': 'Sat, 07 Sep 2019 16:32:33 GMT', 'kWhRequested': 20.0}, {'userID': 291, 'milesRequested': 80, 'WhPerMile': 250, 'minutesAvailable': 216, 'modifiedAt': 'Sat, 07 Sep 2019 18:55:46 GMT', 'paymentRequired': True, 'requestedDeparture': 'Sat, 07 Sep 2019 19:08:33 GMT', 'kWhRequested': 20.0}, {'userID': 291, 'milesRequested': 80, 'WhPerMile': 250, 'minutesAvailable': 233, 'modifiedAt': 'Sat, 07 Sep 2019 18:56:33 GMT', 'paymentRequired': True, 'requestedDeparture': 'Sat, 07 Sep 2019 19:25:33 GMT', 'kWhRequested': 20.0}, {'userID': 291, 'milesRequested': 80, 'WhPerMile': 250, 'minutesAvailable': 233, 'modifiedAt': 'Sat, 07 Sep 2019 19:48:38 GMT', 'paymentRequired': True, 'requestedDeparture': 'Sat, 07 Sep 2019 19:25:33 GMT', 'kWhRequested': 20.0}]",000000291,2_39_139_28_2019-09-07 15:32:33.081633,2-39-139-28,CA-303,0002,0039,2019-09-07 08:32:33-07:00,2019-09-07 12:48:50-07:00,19.876,2019-09-07 11:35:39-07:00,America/Los_Angeles
5d89638ff9af8b191ab9e8b1,,,2_39_131_30_2019-09-07 16:43:18.744673,2-39-131-30,CA-305,0002,0039,2019-09-07 09:43:19-07:00,2019-09-07 14:00:54-07:00,0.906,2019-09-07 10:13:59-07:00,America/Los_Angeles
5d89638ff9af8b191ab9e8b2,"[{'userID': 1133, 'milesRequested': 70, 'WhPerMile': 400, 'minutesAvailable': 220, 'modifiedAt': 'Sat, 07 Sep 2019 17:25:31 GMT', 'paymentRequired': True, 'requestedDeparture': 'Sat, 07 Sep 2019 21:04:11 GMT', 'kWhRequested': 28.0}]",000001133,2_39_127_19_2019-09-07 17:24:11.060793,2-39-127-19,CA-309,0002,0039,2019-09-07 10:24:11-07:00,2019-09-07 12:01:12-07:00,3.135,2019-09-07 10:59:07-07:00,America/Los_Angeles
5d89638ff9af8b191ab9e8b3,"[{'userID': 2461, 'milesRequested': 20, 'WhPerMile': 400, 'minutesAvailable': 93, 'modifiedAt': 'Sat, 07 Sep 2019 20:21:39 GMT', 'paymentRequired': True, 'requestedDeparture': 'Sat, 07 Sep 2019 21:54:40 GMT', 'kWhRequested': 8.0}]",000002461,2_39_91_437_2019-09-07 20:21:26.064637,2-39-91-437,CA-317,0002,0039,2019-09-07 13:21:40-07:00,2019-09-07 14:30:53-07:00,7.51,2019-09-07 14:30:49-07:00,America/Los_Angeles
5d89638ff9af8b191ab9e8b4,"[{'userID': 712, 'milesRequested': 40, 'WhPerMile': 600, 'minutesAvailable': 251, 'modifiedAt': 'Sat, 07 Sep 2019 20:40:00 GMT', 'paymentRequired': True, 'requestedDeparture': 'Sun, 08 Sep 2019 00:50:40 GMT', 'kWhRequested': 24.0}]",000000712,2_39_139_28_2019-09-07 20:39:40.225190,2-39-139-28,CA-303,0002,0039,2019-09-07 13:39:40-07:00,2019-09-07 18:59:11-07:00,9.418,2019-09-07 16:31:12-07:00,America/Los_Angeles
5d89638ff9af8b191ab9e8b5,"[{'userID': 1726, 'milesRequested': 130, 'WhPerMile': 600, 'minutesAvailable': 425, 'modifiedAt': 'Sat, 07 Sep 2019 21:00:51 GMT', 'paymentRequired': True, 'requestedDeparture': 'Sun, 08 Sep 2019 04:05:31 GMT', 'kWhRequested': 78.0}]",000001726,2_39_129_17_2019-09-07 21:00:31.482000,2-39-129-17,CA-307,0002,0039,2019-09-07 14:00:31-07:00,2019-09-07 18:00:27-07:00,8.825,2019-09-07 16:38:40-07:00,America/Los_Angeles
5d89638ff9af8b191ab9e8b6,"[{'userID': 1082, 'milesRequested': 40, 'WhPerMile': 400, 'minutesAvailable': 291, 'modifiedAt': 'Sat, 07 Sep 2019 21:40:46 GMT', 'paymentRequired': True, 'requestedDeparture': 'Sun, 08 Sep 2019 02:31:16 GMT', 'kWhRequested': 16.0}]",000001082,2_39_78_366_2019-09-07 21:40:15.907189,2-39-78-366,CA-323,0002,0039,2019-09-07 14:40:16-07:00,2019-09-08 00:19:01-07:00,2.144,2019-09-07 15:40:58-07:00,America/Los_Angeles
5d89638ff9af8b191ab9e8b7,"[{'userID': 1746, 'milesRequested': 20, 'WhPerMile': 600, 'minutesAvailable': 108, 'modifiedAt': 'Sat, 07 Sep 2019 22:59:21 GMT', 'paymentRequired': True, 'requestedDeparture': 'Sun, 08 Sep 2019 00:42:47 GMT', 'kWhRequested': 12.0}, {'userID': 1746, 'milesRequested': 20, 'WhPerMile': 600, 'minutesAvailable': 108, 'modifiedAt': 'Sun, 08 Sep 2019 00:59:03 GMT', 'paymentRequired': True, 'requestedDeparture': 'Sun, 08 Sep 2019 00:42:47 GMT', 'kWhRequested': 12.0}]",000001746,2_39_123_23_2019-09-07 22:54:46.612696,2-39-123-23,CA-313,0002,0039,2019-09-07 15:54:47-07:00,2019-09-07 17:59:22-07:00,4.389,2019-09-07 17:30:31-07:00,America/Los_Angeles
5d89638ff9af8b191ab9e8b8,"[{'userID': 1161, 'milesRequested': 40, 'WhPerMile': 400, 'minutesAvailable': 74, 'modifiedAt': 'Sat, 07 Sep 2019 23:38:25 GMT', 'paymentRequired': True, 'requestedDeparture': 'Sun, 08 Sep 2019 00:52:22 GMT', 'kWhRequested': 16.0}, {'userID': 1161, 'milesRequested': 40, 'WhPerMile': 400, 'minutesAvailable': 74, 'modifiedAt': 'Sat, 07 Sep 2019 23:38:46 GMT', 'paymentRequired': True, 'requestedDeparture': 'Sun, 08 Sep 2019 00:52:22 GMT', 'kWhRequested': 16.0}]",000001161,2_39_138_29_2019-09-07 23:38:21.837091,2-39-138-29,CA-304,0002,0039,2019-09-07 16:38:22-07:00,2019-09-07 17:27:14-07:00,2.677,2019-09-07 17:27:09-07:00,America/Los_Angeles
5d89638ff9af8b191ab9e8b9,"[{'userID': 1202, 'milesRequested': 38, 'WhPerMile': 400, 'minutesAvailable': 83, 'modifiedAt': 'Sat, 07 Sep 2019 23:50:05 GMT', 'paymentRequired': True, 'requestedDeparture': 'Sun, 08 Sep 2019 01:12:46 GMT', 'kWhRequested': 15.2}]",000001202,2_39_131_30_2019-09-07 23:49:45.775589,2-39-131-30,CA-305,0002,0039,2019-09-07 16:49:46-07:00,2019-09-07 17:46:58-07:00,3.107,2019-09-07 17:46:54-07:00,America/Los_Angeles
