# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 4K of event 'cycles'
# Event count (approx.): 602680337
#
# Overhead  Command     Shared Object                             Symbol                                        
# ........  ..........  ........................................  ..............................................
#
     0.07%  python3.10  python3.10                                [.] 0x00000000001893e8
     0.07%  python3.10  python3.10                                [.] 0x00000000001339f3
     0.07%  python3.10  [kernel.kallsyms]                         [k] enqueue_task_fair
     0.07%  python3.10  python3.10                                [.] 0x000000000017c3c9
     0.07%  python3.10  python3.10                                [.] 0x00000000002b39cc
     0.07%  python3.10  python3.10                                [.] 0x0000000000188e31
     0.07%  python3.10  [kernel.kallsyms]                         [k] aa_sk_perm
     0.07%  python3.10  [kernel.kallsyms]                         [k] skb_release_data
     0.07%  python3.10  python3.10                                [.] 0x00000000001598c0
     0.07%  python3.10  python3.10                                [.] 0x0000000000143440
     0.07%  python3.10  python3.10                                [.] 0x000000000017c3d0
     0.07%  python3.10  libcrypto.so.3                            [.] EVP_DigestFinal_ex
     0.07%  python3.10  python3.10                                [.] 0x000000000017f968
     0.07%  python3.10  python3.10                                [.] 0x0000000000206c7a
     0.07%  python3.10  libcrypto.so.3                            [.] 0x000000000030832b
     0.07%  python3.10  python3.10                                [.] 0x0000000000159960
     0.07%  python3.10  python3.10                                [.] 0x000000000018d964
     0.07%  python3.10  [kernel.kallsyms]                         [k] __skb_clone
     0.07%  python3.10  python3.10                                [.] 0x00000000001d491c
     0.07%  python3.10  python3.10                                [.] 0x0000000000140a95
     0.07%  python3.10  python3.10                                [.] 0x0000000000137b7b
     0.07%  python3.10  python3.10                                [.] PyFloat_FromDouble
     0.07%  python3.10  python3.10                                [.] 0x000000000017f872
     0.07%  python3.10  python3.10                                [.] 0x000000000015b53e
     0.07%  python3.10  python3.10                                [.] 0x00000000001d4902
     0.07%  python3.10  python3.10                                [.] 0x000000000020673e
     0.07%  python3.10  python3.10                                [.] 0x000000000011eba0
     0.07%  python3.10  python3.10                                [.] 0x000000000015efa1
     0.07%  python3.10  python3.10                                [.] 0x0000000000179604
     0.07%  python3.10  libcrypto.so.3                            [.] 0x0000000000307686
     0.07%  python3.10  python3.10                                [.] 0x0000000000206556
     0.07%  python3.10  python3.10                                [.] 0x000000000020bee1
     0.07%  python3.10  [kernel.kallsyms]                         [k] down_write
     0.07%  python3.10  python3.10                                [.] 0x000000000011b423
     0.07%  python3.10  python3.10                                [.] 0x00000000002775fd
     0.07%  python3.10  python3.10                                [.] 0x000000000018d0e8
     0.07%  python3.10  libcrypto.so.3                            [.] 0x00000000003081eb
     0.07%  python3.10  python3.10                                [.] 0x000000000018c03d
     0.07%  python3.10  [kernel.kallsyms]                         [k] dequeue_task_fair
     0.07%  python3.10  [kernel.kallsyms]                         [k] tcp_filter
     0.07%  python3.10  [kernel.kallsyms]                         [k] hrtimer_start_range_ns
     0.07%  python3.10  libc.so.6                                 [.] 0x0000000000199efd
     0.07%  python3.10  libcrypto.so.3                            [.] 0x0000000000307a1a
     0.07%  python3.10  python3.10                                [.] 0x000000000018bf70
     0.07%  python3.10  python3.10                                [.] 0x0000000000127fe8
     0.07%  python3.10  libc.so.6                                 [.] 0x00000000001a1140
     0.07%  python3.10  python3.10                                [.] 0x000000000015ef8c
     0.07%  python3.10  [kernel.kallsyms]                         [k] mem_cgroup_handle_over_high
     0.07%  python3.10  python3.10                                [.] 0x00000000001d4908
     0.07%  python3.10  python3.10                                [.] 0x00000000002b6a1c
     0.07%  python3.10  _hashlib.cpython-310-x86_64-linux-gnu.so  [.] 0x0000000000007f38
     0.07%  python3.10  [kernel.kallsyms]                         [k] kfree
     0.07%  python3.10  [kernel.kallsyms]                         [k] aa_check_perms
     0.07%  python3.10  python3.10                                [.] _PyObject_GenericGetAttrWithDict
     0.07%  python3.10  [kernel.kallsyms]                         [k] __dev_queue_xmit
     0.07%  python3.10  libc.so.6                                 [.] 0x0000000000199ce8
     0.06%  python3.10  python3.10                                [.] 0x000000000018d51f
     0.06%  python3.10  python3.10                                [.] PyObject_Malloc
     0.06%  python3.10  python3.10                                [.] 0x000000000018d155
     0.06%  python3.10  python3.10                                [.] 0x000000000011b311
     0.06%  python3.10  python3.10                                [.] 0x000000000018d06a
     0.06%  python3.10  python3.10                                [.] 0x0000000000206b94
     0.06%  python3.10  libcrypto.so.3                            [.] 0x0000000000307846
     0.06%  python3.10  python3.10                                [.] 0x00000000001d4951
     0.06%  python3.10  python3.10                                [.] 0x000000000020bef5
     0.06%  python3.10  python3.10                                [.] 0x0000000000122820
     0.06%  python3.10  python3.10                                [.] 0x000000000018d5d8
     0.06%  python3.10  python3.10                                [.] 0x000000000018947b
     0.06%  python3.10  python3.10                                [.] 0x000000000018d1b3
     0.06%  python3.10  [kernel.kallsyms]                         [k] tcp_wfree
     0.06%  python3.10  [kernel.kallsyms]                         [k] netif_rx_internal
     0.06%  python3.10  python3.10                                [.] 0x000000000017f981
     0.06%  python3.10  [kernel.kallsyms]                         [k] sockfd_lookup_light
     0.06%  python3.10  [kernel.kallsyms]                         [k] __skb_datagram_iter
     0.06%  python3.10  python3.10                                [.] 0x000000000017c418
     0.06%  python3.10  [kernel.kallsyms]                         [k] rseq_get_rseq_cs.isra.0
     0.06%  python3.10  [kernel.kallsyms]                         [k] tcp_recvmsg
     0.06%  python3.10  python3.10                                [.] 0x000000000012287d
     0.06%  python3.10  python3.10                                [.] 0x0000000000137b2f
     0.06%  python3.10  python3.10                                [.] 0x0000000000150ba4
     0.06%  python3.10  python3.10                                [.] 0x000000000017a890
     0.06%  python3.10  python3.10                                [.] 0x00000000002cecd0
     0.06%  python3.10  python3.10                                [.] 0x00000000002d9ed5
     0.06%  python3.10  python3.10                                [.] 0x0000000000188f0c
     0.06%  python3.10  python3.10                                [.] 0x0000000000293e7a
     0.06%  python3.10  [kernel.kallsyms]                         [k] __tcp_push_pending_frames
     0.06%  python3.10  [kernel.kallsyms]                         [k] __netif_receive_skb_core.constprop.0
     0.06%  python3.10  [kernel.kallsyms]                         [k] kfree_skbmem
     0.06%  python3.10  python3.10                                [.] PyBytes_FromStringAndSize
     0.06%  python3.10  python3.10                                [.] 0x000000000012802b
     0.06%  python3.10  python3.10                                [.] 0x000000000016ac52
     0.06%  python3.10  python3.10                                [.] 0x0000000000122827
     0.06%  python3.10  python3.10                                [.] 0x000000000020beb0
