# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 153K of event 'cycles'
# Event count (approx.): 81893266464
#
# Overhead  Command     Shared Object                             Symbol                                      
# ........  ..........  ........................................  ............................................
#
     0.00%  python3.10  [kernel.kallsyms]                         [k] sk_stream_alloc_skb
     0.00%  python3.10  [kernel.kallsyms]                         [k] tcp_rearm_rto
     0.00%  python3.10  python3.10                                [.] 0x000000000018d151
     0.00%  python3.10  python3.10                                [.] 0x00000000001795d6
     0.00%  python3.10  [kernel.kallsyms]                         [k] task_tick_fair
     0.00%  python3.10  [kernel.kallsyms]                         [k] task_active_pid_ns
     0.00%  python3.10  [kernel.kallsyms]                         [k] irq_work_tick
     0.00%  python3.10  libc.so.6                                 [.] 0x00000000001a0984
     0.00%  python3.10  python3.10                                [.] 0x000000000012bd50
     0.00%  python3.10  [kernel.kallsyms]                         [k] __sched_fork
     0.00%  python3.10  [kernel.kallsyms]                         [k] is_ucounts_overlimit
     0.00%  python3.10  python3.10                                [.] 0x000000000016ab50
     0.00%  python3.10  [vdso]                                    [.] __vdso_clock_gettime
     0.00%  python3.10  python3.10                                [.] 0x000000000011b400
     0.00%  python3.10  python3.10                                [.] 0x000000000018c028
     0.00%  python3.10  python3.10                                [.] 0x000000000018c0d9
     0.00%  python3.10  python3.10                                [.] 0x000000000020bf65
     0.00%  python3.10  [kernel.kallsyms]                         [k] cpumask_next
     0.00%  python3.10  [kernel.kallsyms]                         [k] hsw_get_event_constraints
     0.00%  python3.10  [kernel.kallsyms]                         [k] pids_can_fork
     0.00%  python3.10  python3.10                                [.] 0x0000000000143c90
     0.00%  python3.10  python3.10                                [.] 0x000000000015665b
     0.00%  python3.10  python3.10                                [.] 0x000000000016abc6
     0.00%  python3.10  python3.10                                [.] 0x00000000001740af
     0.00%  python3.10  python3.10                                [.] 0x000000000018d280
     0.00%  python3.10  libc.so.6                                 [.] round_and_return
     0.00%  python3.10  libcrypto.so.3                            [.] OPENSSL_cleanse
     0.00%  python3.10  python3.10                                [.] 0x00000000001740a7
     0.00%  python3.10  python3.10                                [.] 0x000000000015af50
     0.00%  python3.10  [kernel.kallsyms]                         [k] copy_page
     0.00%  python3.10  [kernel.kallsyms]                         [k] sysvec_reschedule_ipi
     0.00%  python3.10  [kernel.kallsyms]                         [k] memcpy_erms
     0.00%  python3.10  [kernel.kallsyms]                         [k] __alloc_skb
     0.00%  python3.10  [kernel.kallsyms]                         [k] _find_first_bit
     0.00%  python3.10  [kernel.kallsyms]                         [k] rcuwait_wake_up
     0.00%  python3.10  [kernel.kallsyms]                         [k] do_user_addr_fault
     0.00%  python3.10  libcrypto.so.3                            [.] 0x00000000000b2ab0
     0.00%  python3.10  python3.10                                [.] 0x000000000011d510
     0.00%  python3.10  python3.10                                [.] 0x0000000000206c5f
     0.00%  python3.10  [kernel.kallsyms]                         [k] idle_cpu
     0.00%  python3.10  [kernel.kallsyms]                         [k] rseq_ip_fixup
     0.00%  python3.10  [kernel.kallsyms]                         [k] perf_event_task_tick
     0.00%  python3.10  python3.10                                [.] PyUnicode_Format
     0.00%  python3.10  [kernel.kallsyms]                         [k] copy_user_enhanced_fast_string
     0.00%  python3.10  python3.10                                [.] 0x000000000015c5d8
     0.00%  python3.10  libcrypto.so.3                            [.] EVP_MD_free
     0.00%  python3.10  [kernel.kallsyms]                         [k] rb_first
     0.00%  python3.10  [kernel.kallsyms]                         [k] tcp_schedule_loss_probe.part.0
     0.00%  python3.10  python3.10                                [.] 0x000000000011b2f6
     0.00%  python3.10  [kernel.kallsyms]                         [k] audit_alloc
     0.00%  python3.10  [kernel.kallsyms]                         [k] raw_spin_rq_unlock
     0.00%  python3.10  python3.10                                [.] PyObject_Free
     0.00%  python3.10  python3.10                                [.] 0x0000000000164322
     0.00%  python3.10  python3.10                                [.] _PyUnicodeWriter_Finish
     0.00%  python3.10  libm.so.6                                 [.] __gammaf_r_finite@GLIBC_2.15
     0.00%  python3.10  [kernel.kallsyms]                         [k] __mod_memcg_lruvec_state
     0.00%  python3.10  python3.10                                [.] 0x00000000001508a2
     0.00%  python3.10  [kernel.kallsyms]                         [k] intel_pmu_enable_all
     0.00%  python3.10  [kernel.kallsyms]                         [k] __cgroup_account_cputime
     0.00%  python3.10  [kernel.kallsyms]                         [k] perf_mux_hrtimer_handler
     0.00%  python3.10  [kernel.kallsyms]                         [k] __virt_addr_valid
     0.00%  python3.10  [kernel.kallsyms]                         [k] __remove_hrtimer
     0.00%  python3.10  python3.10                                [.] 0x0000000000140b14
     0.00%  python3.10  python3.10                                [.] 0x000000000012d0b4
     0.00%  python3.10  [kernel.kallsyms]                         [k] check_preempt_curr
     0.00%  python3.10  [kernel.kallsyms]                         [k] hrtimer_forward
     0.00%  python3.10  [kernel.kallsyms]                         [k] __wake_up_common
     0.00%  python3.10  python3.10                                [.] _PyObject_CallMethodId
     0.00%  python3.10  [kernel.kallsyms]                         [k] tcp_sendmsg_locked
     0.00%  python3.10  [kernel.kallsyms]                         [k] aa_sk_perm
     0.00%  python3.10  [kernel.kallsyms]                         [k] error_return
     0.00%  python3.10  [kernel.kallsyms]                         [k] __ksize
     0.00%  python3.10  [kernel.kallsyms]                         [k] __count_memcg_events
     0.00%  python3.10  [kernel.kallsyms]                         [k] insert_vmap_area.constprop.0
     0.00%  python3.10  python3.10                                [.] 0x000000000018c0be
     0.00%  python3.10  [kernel.kallsyms]                         [k] flush_tlb_mm_range
     0.00%  python3.10  python3.10                                [.] PyObject_Malloc
     0.00%  python3.10  python3.10                                [.] 0x000000000011b4eb
     0.00%  python3.10  python3.10                                [.] 0x00000000001433cc
     0.00%  python3.10  libc.so.6                                 [.] __strstr_sse2_unaligned
     0.00%  python3.10  libc.so.6                                 [.] sem_open@GLIBC_2.2.5
     0.00%  python3.10  [kernel.kallsyms]                         [k] process_backlog
     0.00%  python3.10  [kernel.kallsyms]                         [k] load_balance
     0.00%  python3.10  libc.so.6                                 [.] 0x000000000019d960
     0.00%  python3.10  python3.10                                [.] 0x000000000006f150
     0.00%  python3.10  [kernel.kallsyms]                         [k] migrate_enable
     0.00%  python3.10  python3.10                                [.] 0x0000000000188efb
     0.00%  python3.10  [kernel.kallsyms]                         [k] attach_entity_cfs_rq
     0.00%  python3.10  [kernel.kallsyms]                         [k] idr_preload
     0.00%  python3.10  [kernel.kallsyms]                         [k] try_charge_memcg
     0.00%  python3.10  libcrypto.so.3                            [.] 0x0000000000307483
     0.00%  python3.10  libcrypto.so.3                            [.] 0x00000000003077b5
     0.00%  python3.10  libcrypto.so.3                            [.] 0x00000000003077f6
     0.00%  python3.10  libcrypto.so.3                            [.] 0x0000000000308256
     0.00%  python3.10  libcrypto.so.3                            [.] 0x000000000030830f
     0.00%  python3.10  python3.10                                [.] PyErr_Format
     0.00%  python3.10  python3.10                                [.] PyThread_release_lock
     0.00%  python3.10  python3.10                                [.] 0x0000000000127ea4
     0.00%  python3.10  python3.10                                [.] 0x000000000012d130
     0.00%  python3.10  python3.10                                [.] 0x0000000000137a64
     0.00%  python3.10  python3.10                                [.] 0x0000000000138500
