# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 82K of event 'cycles'
# Event count (approx.): 38837669601
#
# Overhead  Command     Shared Object                             Symbol                                        
# ........  ..........  ........................................  ..............................................
#
     0.00%  python3.10  python3.10                                [.] 0x000000000017f96d
     0.00%  python3.10  [kernel.kallsyms]                         [k] copy_process
     0.00%  python3.10  python3.10                                [.] 0x000000000018d608
     0.00%  python3.10  python3.10                                [.] PyEval_SaveThread
     0.00%  python3.10  [kernel.kallsyms]                         [k] free_swap_cache
     0.00%  python3.10  python3.10                                [.] 0x0000000000122870
     0.00%  python3.10  python3.10                                [.] 0x00000000001b0613
     0.00%  python3.10  libc.so.6                                 [.] 0x000000000019d30f
     0.00%  python3.10  [kernel.kallsyms]                         [k] rseq_get_rseq_cs.isra.0
     0.00%  python3.10  libc.so.6                                 [.] 0x00000000001a0970
     0.00%  python3.10  libc.so.6                                 [.] parse_expression
     0.00%  python3.10  [kernel.kallsyms]                         [k] __radix_tree_replace
     0.00%  python3.10  python3.10                                [.] 0x000000000018d96b
     0.00%  python3.10  python3.10                                [.] PyObject_Hash
     0.00%  python3.10  [kernel.kallsyms]                         [k] cpuacct_charge
     0.00%  python3.10  python3.10                                [.] 0x000000000015b53b
     0.00%  python3.10  python3.10                                [.] 0x000000000018d596
     0.00%  python3.10  [kernel.kallsyms]                         [k] sysvec_reschedule_ipi
     0.00%  python3.10  python3.10                                [.] 0x0000000000129e14
     0.00%  python3.10  python3.10                                [.] 0x00000000001a3073
     0.00%  python3.10  python3.10                                [.] 0x00000000001d48e1
     0.00%  python3.10  python3.10                                [.] 0x0000000000179d00
     0.00%  python3.10  python3.10                                [.] 0x0000000000188efb
     0.00%  python3.10  python3.10                                [.] 0x0000000000188e31
     0.00%  python3.10  python3.10                                [.] 0x0000000000243806
     0.00%  python3.10  [kernel.kallsyms]                         [k] exit_creds
     0.00%  python3.10  [kernel.kallsyms]                         [k] rseq_ip_fixup
     0.00%  python3.10  python3.10                                [.] 0x000000000015b55b
     0.00%  python3.10  python3.10                                [.] 0x00000000001795ae
     0.00%  python3.10  [kernel.kallsyms]                         [k] asm_sysvec_reschedule_ipi
     0.00%  python3.10  python3.10                                [.] 0x0000000000167e17
     0.00%  python3.10  python3.10                                [.] 0x000000000018d562
     0.00%  python3.10  [kernel.kallsyms]                         [k] do_futex
     0.00%  python3.10  python3.10                                [.] 0x000000000012d6e3
     0.00%  python3.10  [kernel.kallsyms]                         [k] __cgroup_account_cputime_field
     0.00%  python3.10  [vdso]                                    [.] 0x00000000000007b0
     0.00%  python3.10  [kernel.kallsyms]                         [k] account_user_time
     0.00%  python3.10  [kernel.kallsyms]                         [k] update_rt_rq_load_avg
     0.00%  python3.10  [kernel.kallsyms]                         [k] perf_try_init_event
     0.00%  python3.10  [kernel.kallsyms]                         [k] zap_pmd_range.isra.0
     0.00%  python3.10  libcrypto.so.3                            [.] 0x00000000000b2ab0
     0.00%  python3.10  [kernel.kallsyms]                         [k] __hrtimer_init
     0.00%  python3.10  python3.10                                [.] PyDict_GetItemWithError
     0.00%  python3.10  python3.10                                [.] 0x00000000001740ab
     0.00%  python3.10  python3.10                                [.] 0x000000000017a8e0
     0.00%  python3.10  python3.10                                [.] 0x000000000012cff3
     0.00%  python3.10  python3.10                                [.] 0x0000000000188ec7
     0.00%  python3.10  python3.10                                [.] 0x0000000000172610
     0.00%  python3.10  [kernel.kallsyms]                         [k] update_process_times
     0.00%  python3.10  [kernel.kallsyms]                         [k] rcu_do_batch
     0.00%  python3.10  python3.10                                [.] 0x000000000015236f
     0.00%  python3.10  [kernel.kallsyms]                         [k] put_files_struct
     0.00%  python3.10  python3.10                                [.] 0x0000000000188dfe
     0.00%  :2337164    python3.10                                [.] 0x000000000012160b
     0.00%  python3.10  python3.10                                [.] 0x0000000000137bb7
     0.00%  python3.10  [kernel.kallsyms]                         [k] copy_user_generic_unrolled
     0.00%  python3.10  python3.10                                [.] 0x000000000015d254
     0.00%  python3.10  [kernel.kallsyms]                         [k] intel_thermal_interrupt
     0.00%  python3.10  [kernel.kallsyms]                         [k] __task_pid_nr_ns
     0.00%  python3.10  [kernel.kallsyms]                         [k] rebalance_domains
     0.00%  python3.10  [kernel.kallsyms]                         [k] timerqueue_del
     0.00%  python3.10  python3.10                                [.] 0x000000000018d237
     0.00%  python3.10  [kernel.kallsyms]                         [k] entry_SYSCALL_64_safe_stack
     0.00%  :2336970    python3.10                                [.] 0x00000000001215a7
     0.00%  python3.10  python3.10                                [.] 0x0000000000122820
     0.00%  python3.10  [kernel.kallsyms]                         [k] enqueue_hrtimer
     0.00%  python3.10  [kernel.kallsyms]                         [k] list_add_event
     0.00%  python3.10  [kernel.kallsyms]                         [k] lock_page_lruvec_irqsave
     0.00%  python3.10  [kernel.kallsyms]                         [k] perf_lock_task_context
     0.00%  python3.10  [kernel.kallsyms]                         [k] jiffies_to_msecs
     0.00%  python3.10  [kernel.kallsyms]                         [k] select_idle_sibling
     0.00%  python3.10  libc.so.6                                 [.] 0x00000000001a0951
     0.00%  python3.10  python3.10                                [.] 0x0000000000179564
     0.00%  python3.10  python3.10                                [.] PyObject_Malloc
     0.00%  python3.10  python3.10                                [.] 0x000000000018d585
     0.00%  python3.10  libcrypto.so.3                            [.] CRYPTO_clear_free
     0.00%  python3.10  python3.10                                [.] 0x0000000000188e21
     0.00%  python3.10  python3.10                                [.] 0x000000000018d599
     0.00%  python3.10  libcrypto.so.3                            [.] CRYPTO_malloc
     0.00%  python3.10  python3.10                                [.] 0x000000000020bee5
     0.00%  python3.10  python3.10                                [.] 0x00000000000e4746
     0.00%  python3.10  python3.10                                [.] 0x000000000012809b
     0.00%  python3.10  [kernel.kallsyms]                         [k] sysvec_thermal
     0.00%  python3.10  [kernel.kallsyms]                         [k] try_grab_compound_head
     0.00%  python3.10  [kernel.kallsyms]                         [k] idr_get_free
     0.00%  python3.10  python3.10                                [.] 0x000000000015f01d
     0.00%  python3.10  python3.10                                [.] 0x000000000018c039
     0.00%  python3.10  [kernel.kallsyms]                         [k] irqentry_exit
     0.00%  python3.10  python3.10                                [.] 0x0000000000152275
     0.00%  python3.10  python3.10                                [.] 0x000000000018d0fb
     0.00%  python3.10  [kernel.kallsyms]                         [k] switch_task_namespaces
     0.00%  python3.10  python3.10                                [.] 0x000000000028e0a9
     0.00%  python3.10  [kernel.kallsyms]                         [k] ctx_sched_out
     0.00%  python3.10  python3.10                                [.] 0x000000000018bf76
     0.00%  python3.10  [kernel.kallsyms]                         [k] wake_up_q
     0.00%  python3.10  python3.10                                [.] _PyLong_New
     0.00%  python3.10  python3.10                                [.] 0x0000000000277529
     0.00%  python3.10  libcrypto.so.3                            [.] 0x0000000000308188
     0.00%  python3.10  python3.10                                [.] 0x000000000013fd16
