# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 137K of event 'cycles'
# Event count (approx.): 68414781190
#
# Overhead  Command     Shared Object                             Symbol                                        
# ........  ..........  ........................................  ..............................................
#
     0.00%  python3.10  python3.10                                [.] 0x000000000018bf76
     0.00%  python3.10  python3.10                                [.] 0x000000000017958b
     0.00%  python3.10  [kernel.kallsyms]                         [k] note_gp_changes
     0.00%  python3.10  ld-linux-x86-64.so.2                      [.] _dl_check_map_versions
     0.00%  python3.10  python3.10                                [.] 0x0000000000122877
     0.00%  python3.10  python3.10                                [.] 0x000000000018d060
     0.00%  python3.10  python3.10                                [.] PyTraceBack_Here
     0.00%  python3.10  python3.10                                [.] 0x00000000001433cc
     0.00%  python3.10  python3.10                                [.] 0x000000000018d26e
     0.00%  python3.10  python3.10                                [.] 0x000000000017c386
     0.00%  python3.10  [kernel.kallsyms]                         [k] find_vma
     0.00%  python3.10  python3.10                                [.] 0x000000000020bf65
     0.00%  python3.10  [kernel.kallsyms]                         [k] ttwu_do_activate
     0.00%  python3.10  python3.10                                [.] PyObject_Free
     0.00%  python3.10  [kernel.kallsyms]                         [k] __update_blocked_fair
     0.00%  python3.10  [kernel.kallsyms]                         [k] zap_pmd_range.isra.0
     0.00%  python3.10  [kernel.kallsyms]                         [k] rmqueue
     0.00%  python3.10  python3.10                                [.] PyMem_Realloc
     0.00%  python3.10  python3.10                                [.] 0x000000000018d06a
     0.00%  python3.10  python3.10                                [.] 0x000000000018c0a9
     0.00%  python3.10  python3.10                                [.] 0x000000000012d084
     0.00%  python3.10  python3.10                                [.] 0x00000000002942bc
     0.00%  python3.10  [kernel.kallsyms]                         [k] update_dl_rq_load_avg
     0.00%  python3.10  python3.10                                [.] 0x000000000017c3ef
     0.00%  python3.10  libc.so.6                                 [.] 0x00000000001a1104
     0.00%  python3.10  [kernel.kallsyms]                         [k] copy_user_enhanced_fast_string
     0.00%  python3.10  python3.10                                [.] 0x000000000012a047
     0.00%  python3.10  python3.10                                [.] 0x000000000016a34d
     0.00%  python3.10  python3.10                                [.] 0x000000000020bee1
     0.00%  python3.10  [kernel.kallsyms]                         [k] __put_user_nocheck_8
     0.00%  python3.10  [kernel.kallsyms]                         [k] task_tick_fair
     0.00%  python3.10  [kernel.kallsyms]                         [k] rcu_do_batch
     0.00%  python3.10  python3.10                                [.] 0x00000000001732de
     0.00%  python3.10  python3.10                                [.] 0x000000000016a31a
     0.00%  python3.10  [kernel.kallsyms]                         [k] resched_curr
     0.00%  python3.10  python3.10                                [.] 0x000000000015b534
     0.00%  python3.10  python3.10                                [.] 0x0000000000188de8
     0.00%  python3.10  [kernel.kallsyms]                         [k] sched_core_fork
     0.00%  python3.10  python3.10                                [.] 0x000000000013fd16
     0.00%  python3.10  python3.10                                [.] 0x000000000015f01d
     0.00%  python3.10  [kernel.kallsyms]                         [k] xfd_validate_state
     0.00%  python3.10  python3.10                                [.] 0x000000000012290f
     0.00%  python3.10  python3.10                                [.] 0x000000000012292b
     0.00%  python3.10  [kernel.kallsyms]                         [k] rcu_cblist_dequeue
     0.00%  python3.10  python3.10                                [.] 0x000000000018d066
     0.00%  python3.10  [kernel.kallsyms]                         [k] x86_pmu_disable
     0.00%  python3.10  libm.so.6                                 [.] __gammaf_r_finite@GLIBC_2.15
     0.00%  python3.10  [kernel.kallsyms]                         [k] __get_user_nocheck_4
     0.00%  python3.10  python3.10                                [.] PyDict_GetItemWithError
     0.00%  python3.10  [kernel.kallsyms]                         [k] __sysvec_thermal
     0.00%  python3.10  python3.10                                [.] 0x000000000017c3f8
     0.00%  python3.10  libc.so.6                                 [.] 0x00000000001a1201
     0.00%  python3.10  python3.10                                [.] 0x0000000000137ba2
     0.00%  python3.10  libc.so.6                                 [.] 0x00000000001a09c5
     0.00%  python3.10  [kernel.kallsyms]                         [k] check_cpu_stall
     0.00%  python3.10  python3.10                                [.] 0x0000000000188dd3
     0.00%  python3.10  [vdso]                                    [.] 0x00000000000007b0
     0.00%  python3.10  libc.so.6                                 [.] 0x00000000001a0994
     0.00%  python3.10  [kernel.kallsyms]                         [k] __rseq_handle_notify_resume
     0.00%  python3.10  python3.10                                [.] 0x000000000016ab50
     0.00%  python3.10  python3.10                                [.] _PyDict_GetItemIdWithError
     0.00%  python3.10  [kernel.kallsyms]                         [k] x86_reserve_hardware
     0.00%  python3.10  python3.10                                [.] 0x0000000000206c54
     0.00%  python3.10  python3.10                                [.] 0x000000000016a2e0
     0.00%  python3.10  python3.10                                [.] 0x000000000018c04e
     0.00%  python3.10  libc.so.6                                 [.] 0x00000000001a0984
     0.00%  python3.10  python3.10                                [.] PyMem_Malloc
     0.00%  python3.10  python3.10                                [.] 0x0000000000137c02
     0.00%  python3.10  [kernel.kallsyms]                         [k] arch_scale_freq_tick
     0.00%  python3.10  [kernel.kallsyms]                         [k] __mutex_init
     0.00%  python3.10  python3.10                                [.] 0x000000000015d357
     0.00%  python3.10  [kernel.kallsyms]                         [k] rcu_all_qs
     0.00%  python3.10  python3.10                                [.] 0x000000000018d0eb
     0.00%  python3.10  python3.10                                [.] 0x000000000018d0e8
     0.00%  python3.10  python3.10                                [.] 0x0000000000188ffe
     0.00%  python3.10  [kernel.kallsyms]                         [k] calc_timer_values
     0.00%  python3.10  [kernel.kallsyms]                         [k] syscall_enter_from_user_mode
     0.00%  python3.10  python3.10                                [.] 0x000000000018d5a1
     0.00%  python3.10  python3.10                                [.] 0x0000000000188e0a
     0.00%  python3.10  [kernel.kallsyms]                         [k] should_failslab
     0.00%  python3.10  python3.10                                [.] 0x000000000018d5b6
     0.00%  python3.10  python3.10                                [.] 0x000000000012282a
     0.00%  python3.10  libcrypto.so.3                            [.] 0x00000000003074b3
     0.00%  python3.10  python3.10                                [.] 0x0000000000137b77
     0.00%  python3.10  python3.10                                [.] 0x000000000018d165
     0.00%  python3.10  libcrypto.so.3                            [.] 0x00000000003079f1
     0.00%  python3.10  python3.10                                [.] PyUnicode_New
     0.00%  python3.10  python3.10                                [.] 0x000000000020bea6
     0.00%  python3.10  libcrypto.so.3                            [.] 0x000000000030735f
     0.00%  python3.10  python3.10                                [.] 0x000000000016ab64
     0.00%  python3.10  [kernel.kallsyms]                         [k] vmacache_find
     0.00%  python3.10  libc.so.6                                 [.] 0x00000000001a1100
     0.00%  python3.10  python3.10                                [.] 0x00000000001795a2
     0.00%  python3.10  python3.10                                [.] 0x000000000018d25c
     0.00%  python3.10  python3.10                                [.] _Py_HashBytes
     0.00%  python3.10  python3.10                                [.] PyObject_Hash
     0.00%  python3.10  python3.10                                [.] 0x000000000015af50
