# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 121K of event 'cycles'
# Event count (approx.): 45536139830
#
# Overhead  Command     Shared Object                             Symbol                                      
# ........  ..........  ........................................  ............................................
#
     0.00%  python3.10  [kernel.kallsyms]                         [k] rseq_ip_fixup
     0.00%  python3.10  [kernel.kallsyms]                         [k] asm_sysvec_reschedule_ipi
     0.00%  python3.10  [kernel.kallsyms]                         [k] check_preempt_curr
     0.00%  python3.10  python3.10                                [.] PyDict_SetItem
     0.00%  python3.10  python3.10                                [.] PyLong_FromString
     0.00%  python3.10  python3.10                                [.] PyObject_RichCompare
     0.00%  python3.10  [kernel.kallsyms]                         [k] perf_event_task_tick
     0.00%  python3.10  python3.10                                [.] PyMem_Malloc
     0.00%  python3.10  python3.10                                [.] 0x0000000000122877
     0.00%  python3.10  [kernel.kallsyms]                         [k] __mod_lruvec_page_state
     0.00%  python3.10  python3.10                                [.] PyMem_Free
     0.00%  python3.10  python3.10                                [.] 0x00000000001440a6
     0.00%  python3.10  python3.10                                [.] 0x000000000018d155
     0.00%  python3.10  python3.10                                [.] 0x000000000011b491
     0.00%  python3.10  [kernel.kallsyms]                         [k] clockevents_program_event
     0.00%  python3.10  [kernel.kallsyms]                         [k] perf_mux_hrtimer_handler
     0.00%  python3.10  [vdso]                                    [.] 0x00000000000007f7
     0.00%  python3.10  python3.10                                [.] 0x000000000015d34b
     0.00%  python3.10  python3.10                                [.] 0x000000000017a860
     0.00%  python3.10  [kernel.kallsyms]                         [k] enqueue_task
     0.00%  python3.10  python3.10                                [.] 0x000000000028dd39
     0.00%  python3.10  python3.10                                [.] 0x000000000015af6e
     0.00%  python3.10  python3.10                                [.] 0x000000000015ffde
     0.00%  python3.10  [kernel.kallsyms]                         [k] copy_user_generic_unrolled
     0.00%  python3.10  [kernel.kallsyms]                         [k] account_user_time
     0.00%  python3.10  [kernel.kallsyms]                         [k] copy_user_enhanced_fast_string
     0.00%  python3.10  [kernel.kallsyms]                         [k] should_fail_alloc_page
     0.00%  python3.10  python3.10                                [.] PyThread_start_new_thread
     0.00%  python3.10  [kernel.kallsyms]                         [k] radix_tree_tag_get
     0.00%  python3.10  python3.10                                [.] 0x000000000012d146
     0.00%  python3.10  python3.10                                [.] 0x00000000001523bc
     0.00%  python3.10  python3.10                                [.] 0x000000000015af89
     0.00%  python3.10  python3.10                                [.] 0x000000000018d280
     0.00%  python3.10  python3.10                                [.] 0x00000000001598c0
     0.00%  python3.10  python3.10                                [.] PyThread_get_thread_ident
     0.00%  python3.10  [kernel.kallsyms]                         [k] resched_curr
     0.00%  :1991209    python3.10                                [.] 0x00000000001215a7
     0.00%  python3.10  [kernel.kallsyms]                         [k] cpuset_fork
     0.00%  python3.10  [kernel.kallsyms]                         [k] intel_cpuc_finish
     0.00%  python3.10  [kernel.kallsyms]                         [k] pid_vnr
     0.00%  python3.10  [kernel.kallsyms]                         [k] security_task_alloc
     0.00%  python3.10  python3.10                                [.] 0x000000000012d121
     0.00%  python3.10  [kernel.kallsyms]                         [k] get_partial_node.part.0
     0.00%  python3.10  python3.10                                [.] 0x000000000016a34d
     0.00%  python3.10  libcrypto.so.3                            [.] EVP_MD_free
     0.00%  python3.10  python3.10                                [.] 0x00000000001d495d
     0.00%  python3.10  [kernel.kallsyms]                         [k] handle_pte_fault
     0.00%  python3.10  python3.10                                [.] 0x0000000000167673
     0.00%  python3.10  python3.10                                [.] PyUnicode_FromFormatV
     0.00%  :1991006    python3.10                                [.] 0x00000000001215c4
     0.00%  python3.10  libcrypto.so.3                            [.] 0x0000000000307a2b
     0.00%  python3.10  python3.10                                [.] 0x000000000011b464
     0.00%  python3.10  python3.10                                [.] 0x000000000028a54c
     0.00%  python3.10  python3.10                                [.] 0x00000000001795b3
     0.00%  python3.10  [kernel.kallsyms]                         [k] copy_creds
     0.00%  python3.10  [kernel.kallsyms]                         [k] perf_output_copy
     0.00%  python3.10  python3.10                                [.] 0x0000000000164306
     0.00%  python3.10  [kernel.kallsyms]                         [k] __get_vm_area_node.constprop.0
     0.00%  python3.10  [kernel.kallsyms]                         [k] syscall_enter_from_user_mode
     0.00%  python3.10  libc.so.6                                 [.] 0x000000000019d300
     0.00%  python3.10  python3.10                                [.] PyMember_SetOne
     0.00%  python3.10  python3.10                                [.] 0x0000000000070990
     0.00%  python3.10  python3.10                                [.] 0x0000000000162f26
     0.00%  python3.10  python3.10                                [.] 0x00000000001641d0
     0.00%  python3.10  python3.10                                [.] 0x0000000000173d50
     0.00%  python3.10  python3.10                                [.] 0x000000000028b824
     0.00%  python3.10  [kernel.kallsyms]                         [k] raise_softirq
     0.00%  python3.10  libcrypto.so.3                            [.] 0x0000000000307d22
     0.00%  python3.10  [kernel.kallsyms]                         [k] __rseq_handle_notify_resume
     0.00%  python3.10  [kernel.kallsyms]                         [k] charge_memcg
     0.00%  python3.10  [kernel.kallsyms]                         [k] dup_task_struct
     0.00%  python3.10  ld-linux-x86-64.so.2                      [.] _dl_check_map_versions
     0.00%  python3.10  python3.10                                [.] PyErr_Restore
     0.00%  python3.10  python3.10                                [.] 0x0000000000121172
     0.00%  python3.10  python3.10                                [.] 0x0000000000121937
     0.00%  python3.10  python3.10                                [.] 0x00000000001433c5
     0.00%  python3.10  [kernel.kallsyms]                         [k] down_read_trylock
     0.00%  python3.10  python3.10                                [.] 0x0000000000206c4d
     0.00%  python3.10  [kernel.kallsyms]                         [k] perf_event_fork
     0.00%  :1991036    python3.10                                [.] 0x0000000000121590
     0.00%  python3.10  [kernel.kallsyms]                         [k] chacha_permute
     0.00%  python3.10  python3.10                                [.] 0x000000000012d1da
     0.00%  python3.10  python3.10                                [.] 0x0000000000152264
     0.00%  python3.10  python3.10                                [.] 0x00000000001433cc
     0.00%  python3.10  python3.10                                [.] 0x0000000000122901
     0.00%  python3.10  python3.10                                [.] 0x000000000018dc90
     0.00%  python3.10  python3.10                                [.] 0x0000000000127b28
     0.00%  python3.10  [kernel.kallsyms]                         [k] cgroup_css_set_fork
     0.00%  python3.10  [kernel.kallsyms]                         [k] clear_posix_cputimers_work
     0.00%  python3.10  [kernel.kallsyms]                         [k] get_seccomp_filter
     0.00%  python3.10  [kernel.kallsyms]                         [k] task_fork_fair
     0.00%  python3.10  python3.10                                [.] 0x000000000015d120
     0.00%  python3.10  python3.10                                [.] 0x000000000023eb10
     0.00%  python3.10  python3.10                                [.] 0x0000000000122832
     0.00%  :1991154    python3.10                                [.] 0x0000000000121676
     0.00%  python3.10  [vdso]                                    [.] __vdso_clock_gettime
     0.00%  python3.10  python3.10                                [.] 0x0000000000128097
     0.00%  python3.10  python3.10                                [.] 0x000000000012d229
     0.00%  python3.10  python3.10                                [.] 0x000000000018d59d
     0.00%  :1991036    [kernel.kallsyms]                         [k] visit_groups_merge.constprop.0.isra.0
     0.00%  python3.10  [kernel.kallsyms]                         [k] do_madvise.part.0
     0.00%  python3.10  python3.10                                [.] 0x00000000002972ba
     0.00%  :1991261    python3.10                                [.] 0x0000000000121613
     0.00%  python3.10  python3.10                                [.] PyTraceBack_Here
     0.00%  python3.10  python3.10                                [.] 0x00000000000704f0
     0.00%  python3.10  python3.10                                [.] 0x0000000000172b1f
     0.00%  python3.10  python3.10                                [.] 0x0000000000172c1e
     0.00%  :1991036    python3.10                                [.] 0x0000000000121676
