# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 5K of event 'cycles'
# Event count (approx.): 650756063
#
# Overhead  Command     Shared Object      Symbol                                   
# ........  ..........  .................  .........................................
#
     0.07%  python3.10  python3.10         [.] 0x000000000018d204
     0.07%  python3.10  python3.10         [.] 0x0000000000179dd7
     0.07%  python3.10  python3.10         [.] 0x00000000001b63ff
     0.07%  python3.10  python3.10         [.] 0x000000000018d14d
     0.07%  python3.10  python3.10         [.] 0x000000000015b512
     0.06%  python3.10  [kernel.kallsyms]  [k] get_futex_key
     0.06%  python3.10  python3.10         [.] 0x0000000000137b95
     0.06%  python3.10  [kernel.kallsyms]  [k] __netif_receive_skb_core.constprop.0
     0.06%  python3.10  libcrypto.so.3     [.] 0x0000000000307da6
     0.06%  python3.10  [kernel.kallsyms]  [k] tcp_event_new_data_sent
     0.06%  python3.10  python3.10         [.] 0x000000000018d57a
     0.06%  python3.10  python3.10         [.] 0x0000000000122906
     0.06%  python3.10  [kernel.kallsyms]  [k] tcp_v4_do_rcv
     0.06%  python3.10  python3.10         [.] 0x00000000001523bc
     0.06%  python3.10  python3.10         [.] 0x00000000001894b1
     0.06%  python3.10  python3.10         [.] 0x0000000000178e94
     0.06%  python3.10  python3.10         [.] 0x0000000000150834
     0.06%  python3.10  [kernel.kallsyms]  [k] _raw_spin_lock_bh
     0.06%  python3.10  libm.so.6          [.] __gammaf_r_finite@GLIBC_2.15
     0.06%  python3.10  python3.10         [.] PyObject_GC_UnTrack
     0.06%  python3.10  python3.10         [.] 0x0000000000137bc7
     0.06%  python3.10  python3.10         [.] 0x000000000011eb2e
     0.06%  python3.10  python3.10         [.] PyLong_FromUnicodeObject
     0.06%  python3.10  python3.10         [.] 0x00000000001225ca
     0.06%  python3.10  python3.10         [.] 0x0000000000169b5b
     0.06%  python3.10  libc.so.6          [.] 0x00000000001a11e5
     0.06%  python3.10  python3.10         [.] 0x0000000000151db8
     0.06%  python3.10  [kernel.kallsyms]  [k] __update_load_avg_cfs_rq
     0.06%  python3.10  python3.10         [.] 0x000000000015efb8
     0.06%  python3.10  [kernel.kallsyms]  [k] aa_label_sk_perm.part.0
     0.06%  python3.10  python3.10         [.] 0x000000000018d5d8
     0.06%  python3.10  python3.10         [.] 0x00000000001630ff
     0.06%  python3.10  libcrypto.so.3     [.] 0x000000000017e315
     0.06%  python3.10  python3.10         [.] 0x00000000001d48d0
     0.06%  python3.10  python3.10         [.] 0x000000000023ebc0
     0.06%  python3.10  [kernel.kallsyms]  [k] finish_task_switch.isra.0
     0.06%  python3.10  [kernel.kallsyms]  [k] perf_event_context_sched_out
     0.06%  python3.10  python3.10         [.] 0x000000000029b727
     0.06%  python3.10  python3.10         [.] 0x00000000002eaa16
     0.06%  python3.10  python3.10         [.] 0x0000000000137ac9
     0.06%  python3.10  python3.10         [.] 0x000000000006fb94
     0.06%  python3.10  python3.10         [.] 0x000000000018d0bc
     0.06%  python3.10  python3.10         [.] 0x0000000000156660
     0.06%  python3.10  python3.10         [.] 0x000000000018d081
     0.06%  python3.10  python3.10         [.] 0x00000000001893e3
     0.06%  python3.10  python3.10         [.] 0x000000000018d12a
     0.06%  python3.10  python3.10         [.] 0x000000000017958b
     0.06%  python3.10  python3.10         [.] 0x0000000000122a88
     0.06%  python3.10  python3.10         [.] 0x0000000000127ff7
     0.06%  python3.10  python3.10         [.] 0x0000000000137a88
     0.06%  python3.10  libc.so.6          [.] 0x00000000001a0994
     0.06%  python3.10  [kernel.kallsyms]  [k] perf_log_itrace_start
     0.06%  python3.10  python3.10         [.] PyEval_RestoreThread
     0.06%  python3.10  python3.10         [.] 0x000000000015b1e2
     0.06%  python3.10  python3.10         [.] 0x0000000000188f04
     0.06%  python3.10  libcrypto.so.3     [.] 0x0000000000258a60
     0.06%  python3.10  python3.10         [.] 0x000000000015ef78
     0.06%  python3.10  python3.10         [.] 0x0000000000169bd6
     0.06%  python3.10  python3.10         [.] 0x0000000000295394
     0.06%  python3.10  python3.10         [.] PySlice_New
     0.06%  python3.10  python3.10         [.] 0x0000000000128090
     0.06%  python3.10  [kernel.kallsyms]  [k] task_clock_event_add
     0.06%  python3.10  python3.10         [.] 0x0000000000169c49
     0.06%  python3.10  python3.10         [.] 0x0000000000137a6f
     0.06%  python3.10  libcrypto.so.3     [.] 0x000000000017dcc0
     0.06%  python3.10  python3.10         [.] 0x000000000016a3de
     0.06%  python3.10  python3.10         [.] 0x000000000017c68e
     0.06%  python3.10  python3.10         [.] 0x00000000001228c3
     0.06%  python3.10  python3.10         [.] 0x0000000000188d26
     0.06%  python3.10  python3.10         [.] 0x000000000018c0a9
     0.05%  python3.10  libc.so.6          [.] 0x00000000001a0a78
     0.05%  python3.10  python3.10         [.] 0x0000000000137b05
     0.05%  python3.10  python3.10         [.] 0x00000000001229dd
     0.05%  python3.10  python3.10         [.] 0x0000000000137be8
     0.05%  python3.10  [kernel.kallsyms]  [k] do_poll.constprop.0
     0.05%  python3.10  [kernel.kallsyms]  [k] poll_freewait
     0.05%  python3.10  libc.so.6          [.] 0x000000000019d97d
     0.05%  python3.10  python3.10         [.] PyErr_GivenExceptionMatches
     0.05%  python3.10  python3.10         [.] 0x0000000000167da0
     0.05%  python3.10  python3.10         [.] 0x00000000002b783a
     0.05%  python3.10  python3.10         [.] 0x00000000002ec300
     0.05%  python3.10  python3.10         [.] 0x000000000018d0e0
     0.05%  python3.10  python3.10         [.] 0x0000000000150bbe
     0.05%  python3.10  python3.10         [.] PyList_New
     0.05%  python3.10  python3.10         [.] 0x000000000014345e
     0.05%  python3.10  python3.10         [.] 0x000000000018d19e
     0.05%  python3.10  [kernel.kallsyms]  [k] skb_release_head_state
     0.05%  python3.10  libcrypto.so.3     [.] EVP_MD_get_size
     0.05%  python3.10  [kernel.kallsyms]  [k] ip_protocol_deliver_rcu
     0.05%  python3.10  [kernel.kallsyms]  [k] select_idle_cpu
     0.05%  python3.10  python3.10         [.] 0x0000000000127ea0
     0.05%  python3.10  python3.10         [.] 0x00000000001795ed
     0.05%  python3.10  libc.so.6          [.] 0x00000000000a287c
     0.05%  python3.10  python3.10         [.] 0x000000000018d1e7
     0.05%  python3.10  python3.10         [.] 0x000000000012161a
     0.05%  python3.10  python3.10         [.] 0x000000000015ef9a
     0.05%  python3.10  python3.10         [.] 0x00000000001a30b7
     0.04%  python3.10  python3.10         [.] 0x0000000000188dd3
     0.04%  python3.10  python3.10         [.] 0x000000000016a30c
     0.04%  python3.10  python3.10         [.] 0x0000000000188e21
     0.04%  python3.10  [kernel.kallsyms]  [k] arch_perf_update_userpage
     0.04%  python3.10  python3.10         [.] 0x000000000015d8f8
     0.04%  python3.10  python3.10         [.] 0x000000000017c3f8
     0.03%  python3.10  libc.so.6          [.] re_compile_internal
     0.03%  python3.10  [kernel.kallsyms]  [k] tcp_poll
     0.03%  python3.10  python3.10         [.] 0x00000000001d491c
     0.03%  python3.10  python3.10         [.] 0x000000000017c403
     0.03%  python3.10  python3.10         [.] 0x00000000001a3188
     0.03%  python3.10  python3.10         [.] 0x0000000000188eea
     0.03%  python3.10  [kernel.kallsyms]  [k] __sys_recvfrom
     0.03%  python3.10  [kernel.kallsyms]  [k] __kmalloc_node_track_caller
     0.03%  python3.10  python3.10         [.] 0x000000000018d155
     0.03%  python3.10  python3.10         [.] 0x0000000000180a30
     0.03%  python3.10  [kernel.kallsyms]  [k] fpregs_assert_state_consistent
     0.03%  python3.10  python3.10         [.] 0x00000000002d071d
     0.03%  python3.10  [kernel.kallsyms]  [k] perf_pmu_nop_int
     0.03%  python3.10  python3.10         [.] 0x000000000020beac
     0.03%  python3.10  python3.10         [.] 0x000000000015b50a
     0.02%  python3.10  [kernel.kallsyms]  [k] __get_user_8
     0.02%  python3.10  python3.10         [.] 0x000000000029501e
     0.02%  python3.10  [kernel.kallsyms]  [k] tcp_chrono_start
     0.02%  python3.10  [kernel.kallsyms]  [k] perf_pmu_nop_txn
     0.02%  python3.10  python3.10         [.] 0x000000000016a31a
     0.02%  python3.10  [kernel.kallsyms]  [k] entry_SYSCALL_64_after_hwframe
     0.02%  python3.10  python3.10         [.] 0x000000000011e957
     0.02%  python3.10  python3.10         [.] 0x0000000000121653
     0.02%  python3.10  [kernel.kallsyms]  [k] __update_load_avg_se
     0.02%  python3.10  [kernel.kallsyms]  [k] set_task_cpu
     0.02%  python3.10  libm.so.6          [.] __addtf3
     0.02%  python3.10  python3.10         [.] 0x0000000000143438
     0.02%  python3.10  python3.10         [.] 0x00000000002b7734
     0.02%  python3.10  python3.10         [.] 0x0000000000189080
     0.02%  python3.10  [kernel.kallsyms]  [k] __put_user_nocheck_8
     0.02%  python3.10  libcrypto.so.3     [.] EVP_MD_free
     0.02%  python3.10  [kernel.kallsyms]  [k] security_socket_recvmsg
     0.02%  python3.10  python3.10         [.] 0x000000000011eafb
     0.02%  python3.10  [kernel.kallsyms]  [k] reweight_entity
     0.02%  python3.10  [kernel.kallsyms]  [k] select_idle_sibling
     0.02%  python3.10  [kernel.kallsyms]  [k] __fget_light
     0.02%  python3.10  [kernel.kallsyms]  [k] pick_next_entity
     0.02%  python3.10  [kernel.kallsyms]  [k] select_estimate_accuracy
     0.02%  python3.10  [kernel.kallsyms]  [k] update_curr
     0.02%  python3.10  libc.so.6          [.] __netlink_request
     0.02%  python3.10  python3.10         [.] 0x000000000011b34e
     0.02%  python3.10  python3.10         [.] 0x0000000000165e68
     0.02%  python3.10  python3.10         [.] 0x0000000000166050
     0.02%  python3.10  python3.10         [.] 0x000000000023ec30
     0.02%  python3.10  python3.10         [.] 0x0000000000242dcf
     0.02%  python3.10  python3.10         [.] 0x0000000000242e80
     0.02%  python3.10  python3.10         [.] 0x0000000000243720
     0.02%  python3.10  python3.10         [.] 0x00000000002b77be
     0.01%  python3.10  python3.10         [.] 0x000000000020687b
     0.01%  python3.10  [kernel.kallsyms]  [k] __pollwait
     0.01%  python3.10  [kernel.kallsyms]  [k] set_normalized_timespec64
     0.01%  python3.10  python3.10         [.] 0x0000000000242cc0
     0.01%  python3.10  python3.10         [.] 0x000000000029b650
     0.01%  python3.10  python3.10         [.] 0x00000000001b6190
     0.01%  python3.10  [kernel.kallsyms]  [k] __wake_up_common
     0.01%  python3.10  [kernel.kallsyms]  [k] get_nohz_timer_target
     0.01%  python3.10  [kernel.kallsyms]  [k] irq_enter_rcu
     0.01%  python3.10  [kernel.kallsyms]  [k] schedule_hrtimeout_range_clock
     0.01%  python3.10  libc.so.6          [.] 0x00000000001a0975
     0.01%  python3.10  libc.so.6          [.] 0x00000000001a1100
     0.01%  python3.10  python3.10         [.] _PyErr_NormalizeException
     0.01%  python3.10  python3.10         [.] 0x00000000000b643e
     0.01%  python3.10  python3.10         [.] 0x000000000015ff84
     0.01%  python3.10  python3.10         [.] 0x0000000000165e67
     0.01%  python3.10  python3.10         [.] 0x0000000000167e50
     0.01%  python3.10  python3.10         [.] 0x0000000000242f79
     0.01%  python3.10  python3.10         [.] 0x0000000000152369
     0.01%  python3.10  python3.10         [.] 0x0000000000174fb4
     0.01%  python3.10  [kernel.kallsyms]  [k] kfree_skbmem
     0.01%  python3.10  [kernel.kallsyms]  [k] tcp_clean_rtx_queue.constprop.0
     0.01%  python3.10  python3.10         [.] 0x0000000000143526
     0.01%  python3.10  [kernel.kallsyms]  [k] __irqentry_text_end
     0.01%  python3.10  python3.10         [.] 0x000000000018c039
     0.01%  python3.10  python3.10         [.] 0x00000000001894ba
     0.01%  python3.10  [kernel.kallsyms]  [k] skb_copy_datagram_iter
     0.01%  python3.10  python3.10         [.] PyFunction_NewWithQualName
     0.01%  python3.10  python3.10         [.] 0x00000000001598e3
     0.01%  python3.10  python3.10         [.] 0x000000000015ef74
     0.01%  python3.10  [kernel.kallsyms]  [k] exit_creds
     0.01%  python3.10  [kernel.kallsyms]  [k] check_preempt_wakeup
     0.01%  python3.10  python3.10         [.] 0x000000000018d555
     0.01%  python3.10  python3.10         [.] 0x00000000001406e4
     0.01%  python3.10  python3.10         [.] 0x0000000000294259
     0.01%  python3.10  python3.10         [.] 0x00000000002949b8
     0.01%  python3.10  [kernel.kallsyms]  [k] tcp_send_delayed_ack
     0.01%  python3.10  python3.10         [.] 0x000000000018d0cf
     0.01%  python3.10  [kernel.kallsyms]  [k] __slab_free
     0.01%  python3.10  [kernel.kallsyms]  [k] rcu_core
     0.01%  python3.10  [kernel.kallsyms]  [k] __run_timers.part.0
     0.01%  python3.10  [kernel.kallsyms]  [k] restore_fpregs_from_fpstate
     0.00%  python3.10  [kernel.kallsyms]  [k] __hrtimer_run_queues
     0.00%  python3.10  [kernel.kallsyms]  [k] rcu_segcblist_advance
     0.00%  python3.10  python3.10         [.] 0x0000000000159a06
     0.00%  python3.10  python3.10         [.] 0x0000000000131338
     0.00%  python3.10  python3.10         [.] 0x000000000016302f
     0.00%  python3.10  python3.10         [.] 0x000000000017c38c
     0.00%  python3.10  python3.10         [.] 0x000000000020beda
     0.00%  python3.10  [kernel.kallsyms]  [k] net_rx_action
     0.00%  python3.10  [kernel.kallsyms]  [k] sched_clock_cpu
     0.00%  python3.10  [kernel.kallsyms]  [k] rcu_segcblist_pend_cbs
     0.00%  python3.10  [kernel.kallsyms]  [k] update_blocked_averages
     0.00%  python3.10  [kernel.kallsyms]  [k] rcu_cblist_dequeue
     0.00%  python3.10  [kernel.kallsyms]  [k] _find_next_bit
     0.00%  python3.10  python3.10         [.] 0x000000000018d26e
     0.00%  python3.10  [kernel.kallsyms]  [k] put_pid.part.0
     0.00%  python3.10  [kernel.kallsyms]  [k] tcp_delack_timer_handler
     0.00%  python3.10  python3.10         [.] 0x000000000015efcc
     0.00%  python3.10  libcrypto.so.3     [.] 0x0000000000307f5b
     0.00%  python3.10  python3.10         [.] 0x0000000000294985
     0.00%  python3.10  python3.10         [.] _PyUnicodeWriter_Finish
     0.00%  python3.10  [kernel.kallsyms]  [k] rcu_start_this_gp
     0.00%  python3.10  [kernel.kallsyms]  [k] x86_pmu_enable
     0.00%  python3.10  [kernel.kallsyms]  [k] _raw_spin_trylock
     0.00%  python3.10  [kernel.kallsyms]  [k] rcu_do_batch
     0.00%  python3.10  [kernel.kallsyms]  [k] note_gp_changes
     0.00%  python3.10  python3.10         [.] 0x0000000000188fd0
     0.00%  python3.10  [kernel.kallsyms]  [k] update_rq_clock
     0.00%  python3.10  python3.10         [.] 0x0000000000137a8f
     0.00%  python3.10  python3.10         [.] 0x000000000011eaf4
     0.00%  python3.10  python3.10         [.] PyObject_RichCompare
     0.00%  python3.10  python3.10         [.] 0x0000000000070990
     0.00%  python3.10  [kernel.kallsyms]  [k] read_tsc
     0.00%  python3.10  libcrypto.so.3     [.] 0x00000000003076fd
     0.00%  python3.10  python3.10         [.] 0x0000000000188e9f
     0.00%  python3.10  python3.10         [.] 0x000000000018d06a
     0.00%  python3.10  python3.10         [.] 0x0000000000277486
     0.00%  python3.10  python3.10         [.] 0x0000000000151d86
     0.00%  python3.10  python3.10         [.] 0x000000000018d25c
     0.00%  python3.10  python3.10         [.] 0x000000000020679f
     0.00%  python3.10  python3.10         [.] 0x00000000002b69dd
     0.00%  python3.10  [kernel.kallsyms]  [k] rcu_read_unlock_strict
     0.00%  python3.10  python3.10         [.] 0x000000000012291a
     0.00%  python3.10  python3.10         [.] 0x000000000018d0f2
     0.00%  python3.10  python3.10         [.] 0x00000000001f62c4
     0.00%  python3.10  python3.10         [.] 0x00000000002b6a1c
     0.00%  python3.10  python3.10         [.] _PyUnicodeWriter_Init
     0.00%  python3.10  python3.10         [.] 0x0000000000179530
     0.00%  python3.10  python3.10         [.] 0x0000000000188d9e
     0.00%  python3.10  python3.10         [.] 0x0000000000206c5f
     0.00%  python3.10  [kernel.kallsyms]  [k] tcp_recvmsg
     0.00%  python3.10  python3.10         [.] 0x000000000018d0e4
     0.00%  python3.10  python3.10         [.] 0x00000000001d48e1
     0.00%  python3.10  python3.10         [.] 0x0000000000243814
     0.00%  python3.10  python3.10         [.] 0x0000000000293e7a
     0.00%  python3.10  [kernel.kallsyms]  [k] sock_put
     0.00%  python3.10  libcrypto.so.3     [.] 0x0000000000307f94
     0.00%  python3.10  python3.10         [.] PyObject_Format
